longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income;churn
5,4;8,14;26,17;Нет;Бесплатный;CH;63;Мужской;Одинокий;1;75826,6;1
19,41;0,55;8,69;Нет;Бесплатный;CC;35;Мужской;Одинокий;0;25938,5;0
0,74;0;8,89;Да;Бесплатный;CH;44;Мужской;Одинокий;2;11861,4;0
0;0;0,8;Да;Бюджетный;Auto;63;Женский;Женат;0;88791,5;1
6,35;0;19,74;Да;Бюджетный;CH;53;Мужской;Женат;0;50622,9;0
5,26;0;32,05;Нет;Бюджетный;CC;19;Мужской;Женат;0;58979,3;0
26,5;0;54,76;Нет;Бюджетный;CC;86;Мужской;Одинокий;2;56256,1;0
17,49;0;39,62;Да;Бюджетный;CC;36;Женский;Женат;2;47639,1;0
17,84;9,49;89,77;Нет;Бюджетный;CC;70;Женский;Одинокий;0;58384,3;1
26;0;65,29;Нет;Бесплатный;CC;71;Женский;Одинокий;1;68386,8;1
3,79;0;24,14;Да;Бесплатный;CC;71;Мужской;Одинокий;0;28273;0
14,05;4,43;114,32;Нет;Бюджетный;CC;92;Женский;Одинокий;2;47396,2;1
0;0;3,02;Нет;Бюджетный;Auto;93;Мужской;Женат;2;90189,1;1
28,7;0;60,35;Нет;Бесплатный;Auto;71;Мужской;Женат;1;8073,11;0
25,81;0;78,75;Нет;Бесплатный;CH;86;Мужской;Женат;0;98399,9;0
21,06;0;8,96;Нет;Бесплатный;CH;20;Мужской;Женат;2;66312,2;0
0;0;0,73;Нет;Бесплатный;CC;75;Женский;Женат;0;41138,2;1
6,01;0;27,82;Нет;Бесплатный;CC;27;Мужской;Женат;2;89781,4;0
23,44;0;6,7;Да;Бюджетный;CH;77;Мужской;Женат;1;21747,7;0
20,53;6,39;59,39;Да;Бюджетный;CC;33;Женский;Женат;0;60170,1;1
16,46;0;57,66;Да;Бесплатный;CC;93;Женский;Одинокий;0;74912,1;1
5,99;0;136,39;Нет;Бюджетный;CC;77;Мужской;Одинокий;1;2743,69;0
2,68;0;17,13;Нет;Бесплатный;Auto;58;Женский;Женат;1;1414,58;0
11,85;0;176,49;Нет;Бюджетный;CC;71;Женский;Одинокий;2;4581,9;1
17,92;0;6,01;Нет;Бесплатный;CC;26;Мужской;Одинокий;2;19998,4;1
0,35;0;46,89;Нет;Бесплатный;CC;65;Женский;Женат;1;7790,55;1
11,05;0;285,18;Нет;Бесплатный;Auto;49;Мужской;Женат;2;90414,9;0
26,52;0;32,2;Да;Бюджетный;CC;97;Мужской;Женат;2;75004,5;0
11,03;4,15;92,13;Нет;Бюджетный;CC;57;Мужской;Одинокий;2;26349,1;0
2,94;0;165,43;Да;Бесплатный;CC;48;Мужской;Женат;1;3793,73;0
27,29;0;115,79;Да;Бюджетный;CC;56;Женский;Одинокий;0;42795,9;1
23,39;0;23,93;Нет;Бесплатный;Auto;66;Женский;Женат;1;62503,9;1
11,02;0;49,89;Да;Бесплатный;CC;20;Женский;Одинокий;2;23671,6;1
0;0;0,7;Нет;Бесплатный;CH;56;Женский;Одинокий;2;27362,6;1
25,63;0;5,34;Нет;Бюджетный;CC;51;Мужской;Одинокий;0;2630,4;0
24,35;0;62,83;Нет;Бюджетный;CC;37;Женский;Одинокий;2;4988,14;0
13,64;0;19,55;Нет;Бесплатный;Auto;19;Женский;Женат;0;27842,1;1
23,3;0;291,73;Да;Бесплатный;CC;71;Женский;Одинокий;0;61453,1;1
15,6;0;24,19;Нет;Бесплатный;CH;79;Женский;Женат;2;8204,72;1
17,88;0;76,32;Нет;Бесплатный;CC;93;Мужской;Одинокий;0;93302,9;0
0;0;1,48;Да;Бесплатный;CC;53;Женский;Одинокий;1;23526,2;1
3,58;0;13,82;Нет;Бюджетный;CC;43;Мужской;Женат;2;68467,1;0
10,9;9,28;27,02;Да;Бюджетный;CH;47;Женский;Женат;1;57611,4;1
14,79;0;36,68;Да;Бесплатный;CC;68;Женский;Женат;1;97318,6;1
23,86;0;9,48;Нет;Бесплатный;Auto;34;Мужской;Одинокий;2;59753,2;0
5,94;0;8,93;Нет;Бюджетный;CC;73;Мужской;Одинокий;0;1259,01;0
25,52;0;102,53;Да;Бесплатный;CC;50;Мужской;Женат;0;73210,8;0
11,36;0;13,46;Нет;Бесплатный;CC;43;Женский;Одинокий;2;77293;1
12,28;0;10,42;Да;Бесплатный;CH;56;Женский;Женат;0;50290,7;1
1,68;0;89,08;Нет;Бесплатный;CC;74;Женский;Одинокий;2;25754,9;0
0;0;1,51;Нет;Бюджетный;CH;61;Мужской;Женат;2;25303,2;1
0;0;5;Да;Бюджетный;CH;29;Женский;Одинокий;1;21529,1;1
0,65;6,87;5,49;Да;Бесплатный;Auto;97;Женский;Одинокий;1;98860,1;1
20,8;0;14,87;Нет;Бюджетный;Auto;20;Мужской;Женат;2;13573,9;0
10,61;0,13;159,89;Да;Бюджетный;Auto;40;Мужской;Одинокий;2;88943,9;0
3,53;0;257,19;Нет;Бюджетный;CC;45;Женский;Женат;2;67085,4;1
0;0;4,83;Нет;Бесплатный;CC;66;Женский;Женат;2;91649,1;1
0;0;3,93;Нет;Бюджетный;CC;88;Женский;Женат;2;58807,5;1
23,24;0;87,62;Нет;Бюджетный;CC;25;Женский;Одинокий;0;91106,4;0
3,11;0;127,14;Нет;Бюджетный;CC;68;Мужской;Одинокий;2;17047,2;0
0;0;0,91;Нет;Бесплатный;CC;25;Женский;Одинокий;2;88023,2;1
1,04;9,59;12,91;Нет;Бесплатный;Auto;83;Женский;Одинокий;2;76845,3;1
17,99;0,25;11,22;Нет;Бесплатный;CH;41;Мужской;Женат;1;40081,2;0
23,76;0;68,35;Да;Бюджетный;Auto;65;Женский;Женат;1;37079,4;0
21,74;0;5,04;Нет;Бюджетный;CH;28;Женский;Женат;1;24935,2;1
8,43;0;86,25;Нет;Бюджетный;CC;52;Женский;Женат;2;58629,5;0
5,84;0;103,01;Да;Бюджетный;CC;21;Женский;Женат;0;27469,5;1
6,73;0;36,36;Нет;Бюджетный;CC;72;Мужской;Женат;0;96188,2;0
24,89;0;28,82;Нет;Бюджетный;CC;22;Мужской;Одинокий;1;27778,2;1
21,87;0,77;146,39;Да;Бюджетный;CC;30;Мужской;Женат;2;17555,2;0
12,56;8,72;39,19;Да;Бесплатный;CC;37;Женский;Одинокий;1;82335,5;0
10,47;0;33,16;Нет;Бесплатный;CC;44;Женский;Одинокий;0;44183,9;1
18,85;0;31,79;Да;Бесплатный;Auto;73;Женский;Женат;2;35976,5;1
25,42;0;56,09;Да;Бюджетный;CH;34;Женский;Одинокий;0;91147,5;0
0;0;1,31;Нет;Бюджетный;Auto;64;Женский;Женат;1;1433,72;1
22,09;0,62;110,13;Нет;Бюджетный;CC;24;Женский;Женат;1;88663,4;0
11,87;0;20,85;Нет;Бесплатный;CH;25;Мужской;Женат;0;94451,7;0
2,94;0;165,43;Да;Бесплатный;CC;48;Мужской;Женат;1;3793,73;0
8,35;0;90,65;Да;Бюджетный;Auto;59;Женский;Женат;1;50290,7;1
13,8;0;337,56;Нет;Бесплатный;CH;69;Женский;Женат;2;28848,8;0
22,71;0;19,98;Да;Бесплатный;Auto;33;Женский;Одинокий;2;59573;0
28,56;0;14,04;Да;Бюджетный;CC;38;Женский;Женат;2;84653,1;0
13,25;0;79,94;Нет;Бесплатный;CC;32;Мужской;Одинокий;1;54164,9;0
13,87;0;5,05;Нет;Бюджетный;CH;39;Мужской;Одинокий;1;50126,8;0
0;0;0,84;Да;Бесплатный;CH;22;Мужской;Одинокий;1;15434,3;1
15,55;5,87;15,59;Да;Бесплатный;CC;69;Мужской;Женат;0;4684,74;1
10,25;1,94;145,07;Нет;Бюджетный;CC;54;Женский;Одинокий;0;60774,6;1
10,82;0;36,75;Нет;Бюджетный;Auto;61;Мужской;Одинокий;2;66026;0
29,31;0,01;54,82;Нет;Бесплатный;CC;65;Мужской;Женат;2;54370,8;0
21,44;0;10,44;Нет;Бюджетный;CC;31;Мужской;Женат;0;15865;0
14,73;0;22,8;Да;Бесплатный;CH;97;Мужской;Женат;2;1585,99;0
20,57;3,27;23,34;Нет;Бюджетный;CC;18;Женский;Женат;1;9925,68;1
1,72;0;91,75;Да;Бюджетный;Auto;74;Женский;Женат;0;25445,6;1
21,44;0;27,62;Нет;Бюджетный;Auto;53;Женский;Одинокий;2;4089,59;1
14,15;0;76,27;Да;Бюджетный;CC;86;Мужской;Женат;1;12713,3;0
0;0;1,52;Нет;Бесплатный;CH;29;Женский;Женат;0;6921,4;1
26,57;0;25,27;Нет;Бесплатный;CC;81;Женский;Женат;0;71816,1;0
23,56;0;21,12;Нет;Бюджетный;CH;75;Мужской;Женат;2;71035,4;0
21,01;9,13;16,68;Да;Бесплатный;CC;62;Женский;Женат;2;8749,8;1
1,04;6,1;28,83;Да;Бюджетный;CC;33;Мужской;Женат;1;57237,9;1
8,78;0;120,53;Нет;Бесплатный;CC;44;Женский;Одинокий;0;21038,9;1
18,53;0;68,48;Нет;Бюджетный;CC;75;Женский;Одинокий;1;36939,7;1
27,06;1,98;78,38;Нет;Бесплатный;CC;57;Женский;Женат;0;57255,4;1
29,55;0;62,82;Нет;Бюджетный;CH;78;Женский;Женат;2;26449,8;1
15,21;0;22,15;Да;Бюджетный;CC;70;Женский;Женат;1;37521,4;0
26,43;6,18;51,41;Нет;Бюджетный;CC;19;Женский;Одинокий;1;71906,8;1
16,25;4,68;57,36;Нет;Бюджетный;CH;22;Мужской;Женат;2;65129;0
6,76;0;25,01;Нет;Бесплатный;CH;88;Мужской;Одинокий;1;49176,2;0
6,3;0;66,58;Нет;Бюджетный;CH;50;Мужской;Женат;2;72356,8;0
11,03;4,15;92,13;Нет;Бюджетный;CC;57;Мужской;Одинокий;2;26349,1;0
26,73;0;20,46;Нет;Бюджетный;CH;32;Мужской;Женат;2;70722,3;0
17,47;0;63,65;Да;Бесплатный;CC;41;Женский;Женат;1;43563,4;1
26,5;0;31,08;Да;Бесплатный;CC;81;Мужской;Одинокий;1;3968,54;0
29,34;0;49,55;Нет;Бесплатный;CC;57;Женский;Женат;2;45488,3;1
27,31;3,44;20,58;Нет;Бюджетный;Auto;59;Мужской;Одинокий;0;21893,6;1
11,43;0;37,94;Нет;Бесплатный;CC;66;Женский;Одинокий;1;56562,9;1
25,59;0;46,15;Да;Бюджетный;CH;52;Мужской;Одинокий;2;78731;0
16,5;6,43;59,5;Нет;Бесплатный;CH;41;Женский;Женат;0;89915;1
6,96;0;11,03;Нет;Бюджетный;CC;87;Женский;Одинокий;0;70492,4;1
5,93;0;44,59;Да;Бесплатный;CC;66;Мужской;Одинокий;2;72018,6;0
16,98;4,75;97,02;Нет;Бюджетный;CC;64;Мужской;Женат;1;43644,7;0
0;0;3,5;Нет;Бюджетный;CH;23;Мужской;Женат;0;91659,9;1
20,8;0;11,99;Нет;Бесплатный;Auto;42;Женский;Женат;1;62126,4;1
11,27;0;52,74;Нет;Бюджетный;CC;62;Мужской;Женат;2;94092,6;0
0,93;0;8,08;Нет;Бюджетный;CC;94;Мужской;Женат;2;1140,26;0
21,45;0;30,65;Нет;Бюджетный;CC;57;Женский;Женат;0;70459,5;1
20,77;0;38,15;Нет;Бесплатный;Auto;71;Мужской;Одинокий;1;37248,6;0
16,5;6,43;59,5;Нет;Бесплатный;CH;41;Женский;Женат;0;89915;1
25,53;0,75;5,19;Нет;Бюджетный;CC;62;Мужской;Одинокий;0;96501,9;0
3,99;0;73,45;Да;Бесплатный;CH;40;Мужской;Женат;0;66223,5;0
11,97;0;124,64;Да;Бюджетный;CC;70;Мужской;Женат;1;42211,8;0
0;0;2,61;Да;Бесплатный;CC;79;Мужской;Одинокий;1;16203,5;1
11,06;0;40,82;Нет;Бюджетный;CC;27;Мужской;Одинокий;2;4335,86;1
13,48;0;40,23;Нет;Бюджетный;CC;52;Мужской;Одинокий;0;42760,5;0
28,79;0;107,57;Нет;Бюджетный;Auto;49;Мужской;Одинокий;0;9414,82;0
2,64;0;50,23;Нет;Бесплатный;Auto;67;Женский;Женат;2;99100,1;1
16,92;0;93,3;Да;Бесплатный;CC;83;Мужской;Одинокий;2;65330,2;0
28,58;0;160,27;Да;Бюджетный;CH;63;Мужской;Женат;0;97603,6;0
14,13;0;7,71;Нет;Бюджетный;Auto;67;Мужской;Одинокий;0;88874;0
10,4;0;10,12;Нет;Бесплатный;CC;92;Мужской;Женат;1;81271,1;0
21,44;0;79,96;Да;Бюджетный;CH;33;Женский;Женат;2;68203,8;0
16,64;0;58,53;Да;Бюджетный;CH;30;Женский;Женат;2;36740,7;0
25,25;0;41,82;Нет;Бюджетный;CC;60;Мужской;Женат;2;94329,6;0
26,05;0;59,61;Нет;Бюджетный;CC;75;Женский;Одинокий;1;50290,7;1
0;0;4,09;Нет;Бюджетный;CH;88;Женский;Женат;1;36970,2;1
9,27;0;53,37;Да;Бюджетный;CH;73;Мужской;Женат;2;7010,68;0
22,9;0;22,71;Да;Бюджетный;CH;36;Женский;Женат;1;5283,2;0
8,29;0;8,24;Да;Бесплатный;CH;65;Женский;Одинокий;0;36159;0
0;0;0,66;Нет;Бюджетный;CH;49;Женский;Женат;0;68828,4;1
5,27;0;59,67;Да;Бюджетный;CC;74;Мужской;Одинокий;0;2825,56;0
11,69;0,22;43,56;Нет;Бесплатный;CH;29;Женский;Одинокий;0;73032,9;0
7,03;9,58;104,8;Да;Бесплатный;CH;64;Мужской;Женат;1;10286,4;1
0;0;2,52;Да;Бесплатный;CC;71;Мужской;Женат;0;64882;0
12,39;0;58,41;Нет;Бесплатный;CH;90;Мужской;Одинокий;2;83653,3;0
7,26;0;74,81;Нет;Бесплатный;CC;55;Мужской;Женат;1;69408,3;0
0;0;1,92;Нет;Бюджетный;CH;26;Мужской;Женат;2;52266,3;1
10,85;0;122,45;Нет;Бюджетный;CC;48;Женский;Женат;2;44596,4;1
17,62;6,41;116,81;Нет;Бесплатный;CC;32;Женский;Женат;2;18913,2;1
8,32;0;29,32;Нет;Бесплатный;CC;78;Женский;Женат;0;16840,7;0
10,45;0;10,81;Нет;Бюджетный;CH;22;Женский;Женат;1;50290,7;1
20,21;0;7,26;Да;Бюджетный;CC;23;Мужской;Одинокий;1;84217,7;0
10,85;0;161,39;Да;Бюджетный;CC;41;Женский;Женат;0;57307,1;1
13,21;0;43,02;Нет;Бесплатный;CC;97;Женский;Одинокий;0;84479,2;0
9,79;8,8;72,62;Нет;Бюджетный;CC;69;Женский;Женат;0;10250,1;1
25,99;0;21,09;Нет;Бесплатный;CC;44;Мужской;Одинокий;1;82314,1;0
13,68;0;166,83;Нет;Бюджетный;Auto;83;Мужской;Одинокий;0;90513,2;0
2,95;0,26;77,24;Нет;Бесплатный;CH;48;Мужской;Одинокий;2;39428,2;0
13,35;0;8,77;Нет;Бесплатный;CH;55;Мужской;Одинокий;2;16938,5;0
3,28;0;133,67;Нет;Бесплатный;CC;92;Мужской;Женат;2;24344,1;0
24,69;8,59;31,79;Нет;Бесплатный;CH;85;Женский;Одинокий;0;66502,3;1
18,42;6,46;28,07;Да;Бесплатный;CH;35;Женский;Женат;2;50968,9;1
24,89;0;65,57;Нет;Бесплатный;CC;42;Женский;Женат;0;18199,7;1
12,93;0;207,6;Нет;Бесплатный;CC;46;Мужской;Женат;2;60459,6;0
11,45;0;42,86;Нет;Бесплатный;Auto;69;Мужской;Женат;2;30901,3;0
26,79;0;17,44;Нет;Бесплатный;CH;56;Женский;Женат;0;11268,3;1
0;0;2,02;Да;Бесплатный;CC;70;Женский;Одинокий;1;64815,5;1
0;0;4,89;Нет;Бесплатный;CC;84;Мужской;Женат;0;20159,5;1
24,87;0;29,22;Нет;Бесплатный;CC;37;Мужской;Одинокий;0;83378,3;0
19,55;0;102,49;Нет;Бесплатный;CH;34;Женский;Одинокий;1;95986;0
22,56;0;410,61;Да;Бесплатный;CH;24;Женский;Одинокий;2;98226,2;0
12,25;0;193,89;Нет;Бюджетный;Auto;85;Мужской;Одинокий;2;75639,8;0
19,93;3,71;42,22;Да;Бюджетный;CC;86;Женский;Женат;1;99248,1;1
25,71;0;15,6;Нет;Бюджетный;CC;36;Женский;Одинокий;0;58488,3;0
2,46;0;71,66;Нет;Бюджетный;CC;75;Женский;Женат;2;42846,2;1
2,42;9,19;41,17;Да;Бюджетный;CH;48;Мужской;Одинокий;0;81420;1
21,86;0;78,81;Нет;Бюджетный;CH;32;Женский;Женат;1;22039;0
12,2;0;109,8;Нет;Бесплатный;CC;85;Мужской;Женат;0;18909,5;0
25,65;0,81;81,74;Да;Бесплатный;CH;69;Женский;Женат;0;49188,9;1
17,92;0;6,01;Нет;Бесплатный;CC;26;Мужской;Одинокий;2;19998,4;1
24,66;0;38,24;Нет;Бюджетный;CC;69;Мужской;Женат;2;64113,6;0
8,35;0;90,65;Да;Бюджетный;Auto;59;Женский;Женат;1;50290,7;1
5,26;0;32,05;Нет;Бюджетный;CC;19;Мужской;Женат;0;58979,3;0
10,98;9,57;65,03;Нет;Бесплатный;CC;64;Женский;Женат;2;56412,5;1
0;0;3,88;Нет;Бесплатный;Auto;59;Женский;Женат;0;50290,7;1
0;0;3,46;Да;Бесплатный;CC;70;Женский;Женат;1;22845,1;1
28;5,33;16,28;Нет;Бесплатный;CH;18;Женский;Женат;0;28770,9;1
13,46;0;15,11;Да;Бюджетный;CC;94;Мужской;Женат;0;50290,7;0
12,76;0;16,42;Да;Бюджетный;CC;73;Женский;Женат;1;19621,6;1
19,02;0;52,26;Нет;Бесплатный;CC;74;Мужской;Одинокий;1;18064,4;0
9,24;0;52,22;Да;Бюджетный;CC;82;Мужской;Женат;2;77665,6;0
7;0;36,01;Нет;Бесплатный;CH;57;Мужской;Женат;1;77149,1;0
17,38;6,21;51,18;Нет;Бесплатный;CC;90;Женский;Женат;1;56722,8;1
6,63;0;18,26;Нет;Бесплатный;CC;39;Женский;Одинокий;2;83996,9;0
16,47;1,53;90,45;Нет;Бюджетный;CH;53;Мужской;Женат;1;34317,6;1
