Customer Lifetime Value;Income;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Response
4340.858797;0;124;6;34;0;1;0
6279.816729;50562;79;19;34;0;9;0
11981.98481;21514;62;0;59;0;2;0
22235.01011;80355;187;24;92;1;2;0
8646.504109;64125;108;3;44;0;3;0
2444.329535;83800;62;11;44;0;1;0
5070.352408;23840;64;32;66;0;7;0
5647.145809;54834;72;23;13;0;8;0
13345.13545;80277;112;6;40;1;2;0
13297.63587;88430;66;7;17;1;2;0
7031.785183;26255;88;21;4;0;3;0
3615.889805;0;95;16;1;0;1;0
14120.03562;95715;119;0;52;2;2;0
2155.209879;0;70;22;67;3;1;0
2748.851081;32437;69;4;73;0;1;0
5087.015287;22726;65;25;73;0;3;0
14031.70314;58092;72;7;56;1;2;0
8656.396659;83365;109;27;7;1;4;0
4861.493017;12153;69;23;9;1;8;0
19174.63407;74028;118;10;16;0;2;0
7089.68396;52707;90;33;66;1;6;0
6802.06713;47451;87;0;31;1;6;0
2359.423599;19864;63;22;96;0;1;0
15114.40241;28513;100;4;22;1;2;0
2926.829158;26242;74;5;69;0;1;0
13014.23496;55067;110;3;21;1;2;0
7901.697919;62291;100;1;53;0;3;0
13406.92021;25048;167;0;11;0;5;0
6106.941981;16654;79;23;31;0;7;0
12321.83615;26887;113;32;67;0;2;0
19338.5293;22784;70;11;68;0;2;0
5431.371279;49345;69;10;12;0;7;0
7329.828776;0;70;4;63;0;2;0
3484.141641;34307;92;33;62;2;1;0
6964.051797;0;95;19;41;1;9;0
25253.10198;44096;72;28;65;1;2;0
2523.654743;43204;64;31;19;3;1;0
17349.03226;0;92;3;7;0;2;0
4058.668736;0;117;13;69;0;1;0
4742.617289;78596;118;1;70;0;1;0
4363.599418;38925;112;10;48;0;1;0
9048.983447;0;119;9;8;0;3;0
4210.096739;21885;108;7;29;0;1;0
5241.142484;48345;67;7;1;0;7;0
2481.842224;77993;62;26;10;0;1;0
3585.942995;25748;90;9;23;0;1;0
5498.940679;22520;73;17;64;0;3;0
10377.36842;0;95;1;69;0;2;0
2589.695091;0;73;6;11;0;1;0
9312.585034;75986;115;11;44;0;3;0
14396.24222;0;205;14;63;0;4;0
31920.76916;58542;114;29;82;0;2;0
4921.325084;43640;64;10;99;2;3;0
25805.50599;86901;72;24;73;0;2;0
5963.818306;94115;74;28;41;0;8;0
8923.113112;0;125;22;80;0;9;0
5214.971007;65375;65;9;84;0;3;0
12522.53868;44341;105;15;56;0;2;0
13897.38856;24378;188;18;34;0;5;0
3372.420457;93489;84;16;72;0;1;0
7809.515468;69161;97;19;71;0;8;0
12269.41862;60774;154;13;7;0;5;0
3123.080994;0;101;1;83;4;1;0
8004.214781;54008;67;18;90;0;2;0
8105.872317;0;74;15;61;0;2;0
2758.703811;44619;68;35;45;0;1;0
3707.282365;16476;101;29;25;0;1;0
30154.68108;73359;94;17;24;0;2;0
8099.838433;25949;104;0;28;0;3;0
2921.490461;62018;73;2;59;0;1;0
14510.44376;41433;183;24;40;0;9;0
16793.9728;0;238;29;90;1;4;0
5332.462694;68931;66;32;30;0;7;0
10025.91827;0;141;25;27;0;3;0
6875.606133;0;104;24;49;0;6;0
2272.30731;0;64;35;59;0;1;0
8923.154803;98044;73;5;53;0;2;0
16484.01644;91354;68;30;26;0;2;0
6860.592636;0;109;5;20;4;7;0
12947.68269;15083;115;25;14;0;2;0
13786.70272;0;61;21;24;0;2;0
7706.032636;0;107;15;63;0;8;0
8520.145801;0;80;30;96;0;2;0
2242.226055;0;67;15;75;3;1;0
27069.49674;22955;92;6;23;3;2;0
20579.69157;0;69;5;26;0;2;0
2465.616631;51641;63;8;80;1;1;0
9052.951051;10211;119;7;16;0;7;0
2546.364668;0;68;13;11;0;1;0
3007.386248;0;80;31;67;0;1;0
27789.69235;33806;89;32;59;0;2;0
6289.014959;50269;80;15;88;0;3;0
3954.344534;18375;103;8;50;0;1;0
7583.189638;24133;68;20;42;0;2;0
6186.497831;88375;77;23;11;0;3;0
5757.442258;88997;72;9;71;0;3;0
4473.883999;0;125;2;84;0;1;0
4786.009693;23402;61;29;38;0;7;0
12244.9049;46396;103;11;79;1;2;0
7121.080412;0;96;28;62;0;4;0
7547.762822;0;102;34;37;0;3;0
20380.06652;33175;66;31;76;0;2;0
9011.764865;63885;114;0;17;0;8;0
20096.89337;92766;71;17;15;0;2;0
4786.889347;45515;61;14;33;0;9;0
11578.12643;0;115;21;46;0;2;0
2719.431536;37703;70;11;51;0;1;0
4760.941906;0;68;9;1;0;6;0
8701.363763;0;122;8;32;0;6;0
2659.495086;64987;66;17;90;0;1;0
5139.561422;73180;64;27;43;0;3;0
20096.89337;92766;71;17;15;0;2;0
4025.095533;0;119;29;54;2;1;0
2771.045031;50071;71;3;32;0;1;0
6745.886896;53058;91;16;44;4;3;0
9259.715798;0;127;11;86;0;3;0
8467.267232;16370;74;4;54;0;2;0
22762.21479;70521;63;13;26;0;2;0
9332.494982;58007;81;23;71;0;2;0
7100.3251;31670;179;33;3;0;1;0
8007.399376;0;112;12;93;0;3;0
19511.99782;0;70;28;26;0;2;0
8145.985919;62534;68;10;1;0;2;0
2810.464447;26790;71;4;41;0;1;0
6846.150323;0;95;13;20;0;5;0
3755.806897;56178;94;1;39;0;1;0
2393.036297;28646;61;11;50;0;1;0
40636.66734;31267;129;4;45;0;2;0
9067.658438;78250;114;7;66;0;6;0
5619.689084;0;153;25;5;0;1;0
8013.895125;65636;67;15;72;0;2;0
4089.036013;43177;103;34;74;0;1;0
5065.486772;26733;66;7;55;0;5;0
8372.851175;12590;73;22;1;0;2;0
66025.75407;33481;188;28;46;0;2;0
8175.315246;0;80;25;80;0;2;0
8720.458745;25752;73;28;85;0;2;0
3237.500928;27982;87;15;74;0;1;0
5354.612433;29445;68;0;31;0;9;0
2375.001798;47455;61;1;61;0;1;0
8646.504109;64125;108;3;44;0;3;0
6672.127831;56830;83;6;27;0;9;0
12919.41828;58236;108;22;92;0;2;0
7385.359236;54289;62;32;13;0;2;0
7200.664877;0;66;16;77;0;2;0
7281.715134;47482;93;19;45;0;3;0
3237.996209;60244;83;3;72;3;1;0
2722.986709;20867;71;0;79;0;1;0
11277.72488;98138;93;30;10;1;2;0
8555.887254;0;81;6;49;0;2;0
2911.923334;20327;74;26;44;0;1;0
10083.48688;11828;90;18;84;0;2;0
5704.977144;50695;71;31;30;0;5;0
7664.80924;0;107;14;90;0;3;0
4909.027487;98693;61;7;57;0;3;0
5470.060561;54507;138;20;11;0;1;0
5067.002561;89703;126;6;54;0;1;0
4896.271406;0;71;9;6;0;3;0
4572.041785;0;67;19;82;1;3;0
8237.376444;70882;69;20;50;0;2;0
3964.730745;60817;103;3;79;1;1;0
10901.22525;72257;90;28;61;0;2;0
16304.29777;90008;137;13;3;0;2;0
2619.478929;93987;65;9;1;0;1;0
14024.35839;81872;115;10;55;0;2;0
24320.64401;60221;67;3;17;0;2;0
24249.33685;33651;69;21;37;1;2;0
20864.30762;0;61;22;94;0;2;0
8823.852473;75741;109;31;59;0;7;0
7610.203455;38086;96;17;10;0;7;0
7486.171898;38725;64;12;58;0;2;0
8763.449964;20132;86;5;61;3;2;0
27386.15024;0;105;0;47;0;2;0
11121.62179;44299;106;25;76;5;2;0
5657.685223;98917;139;18;21;0;1;0
18938.53677;91535;67;35;13;1;2;0
13865.83107;53484;70;12;12;0;2;0
8188.91743;45318;103;17;27;0;8;0
5626.530435;46897;70;16;47;0;3;0
3208.919835;40135;80;29;70;0;1;0
5282.543094;38606;68;16;99;0;3;0
8696.7107;56550;73;22;41;3;2;0
5259.444853;61146;65;7;68;0;6;0
7854.771821;36409;66;26;33;0;2;0
6438.97103;90035;80;28;38;0;3;0
11633.57855;39669;98;13;63;0;2;0
2442.422113;57963;61;11;63;0;1;0
14024.35839;81872;115;10;55;0;2;0
2491.257604;25965;65;23;27;0;1;0
3410.199334;59662;85;6;76;0;1;0
3842.028065;27906;102;5;57;0;1;0
3339.853704;51032;83;5;56;0;1;0
5358.269985;83771;133;26;18;0;1;0
9268.672154;57052;115;7;56;1;4;0
4200.373728;51510;106;11;17;0;1;0
4829.571981;34819;61;0;31;0;6;0
14244.73069;31189;122;18;10;0;2;0
4095.201692;32180;103;3;28;0;1;0
33718.8424;27500;114;25;47;0;2;0
7540.054749;67018;94;11;17;0;4;0
2821.002026;0;77;32;0;0;1;0
36695.90627;0;199;7;93;0;2;0
19731.34147;33588;62;2;64;0;2;0
6685.069081;56270;83;23;2;0;4;0
8408.317401;82800;70;12;94;0;2;0
7371.58568;0;68;2;70;0;2;0
4742.106389;63891;119;13;13;0;1;0
15865.166;43946;133;13;83;0;2;0
5396.311664;62039;68;8;30;1;8;0
4330.38602;60475;107;9;18;0;1;0
5708.024308;70279;71;17;25;0;7;0
3500.855508;0;93;4;63;0;1;0
3919.366722;66676;97;0;40;0;1;0
2910.317298;12048;77;6;46;0;1;0
4827.77681;0;68;29;91;0;6;0
4811.740943;0;68;34;37;0;6;0
7834.151482;36094;99;28;50;1;5;0
14666.23121;0;61;0;31;0;2;0
7199.645715;63328;89;19;19;0;9;0
3914.719645;0;112;6;0;0;1;0
9470.273932;36121;118;7;91;0;4;0
5479.555081;56005;68;31;30;1;3;0
2488.241391;48597;71;12;63;5;1;0
5886.615741;0;81;21;37;0;4;0
8406.385414;42540;70;15;52;0;2;0
8685.91529;87544;109;28;92;1;3;0
25030.37545;26292;80;1;81;2;2;0
17822.56375;42696;228;17;50;0;9;0
2798.679988;88009;71;29;21;0;1;0
3288.6575;0;97;27;17;0;1;0
2004.350666;0;66;16;35;4;1;0
13736.1325;16181;181;22;79;0;8;0
4411.65582;0;62;20;88;0;6;0
5392.440611;75438;136;11;97;0;1;0
2561.576924;0;73;25;5;0;1;0
6057.07208;27681;83;13;62;0;9;0
22256.69368;23444;196;7;62;0;2;0
2693.530229;63684;68;6;87;0;1;0
4296.604128;61737;107;21;65;0;1;0
11624.82149;0;113;32;66;0;2;0
8749.496793;52373;111;2;37;0;9;0
3155.911309;58213;79;22;50;0;1;0
3317.904817;74142;83;24;60;0;1;0
7821.188278;0;109;31;74;0;3;0
4240.925575;49746;111;4;85;3;1;0
8992.779137;0;129;13;4;0;7;0
7304.15545;0;104;35;79;0;3;0
5217.513287;39854;66;6;4;0;7;0
2725.356404;36650;69;2;70;1;1;0
18569.50063;32756;93;18;67;0;2;0
9985.366015;36268;86;2;22;1;2;0
8257.666512;23815;73;4;47;0;2;0
8002.308333;0;107;3;65;0;3;0
5897.745369;39188;74;9;2;0;3;0
4686.469674;58089;118;31;83;0;1;0
5943.07303;62120;74;5;39;0;8;0
2648.471057;26540;69;15;4;0;1;0
4650.063763;28215;65;15;26;0;3;0
44856.11397;61675;123;35;54;0;2;0
26570.34335;0;100;16;36;0;2;0
2951.294057;69600;74;35;28;0;1;0
2464.510412;40982;62;6;88;0;1;0
5555.830205;74015;72;12;61;0;6;0
3199.703983;0;94;6;61;0;1;0
2776.317884;0;79;28;94;0;1;0
16355.31386;29439;146;4;10;0;2;0
7329.889139;0;108;26;94;0;4;0
5555.830205;74015;72;12;61;0;6;0
6383.482152;67881;79;6;70;0;4;0
7758.588506;96162;97;9;91;0;4;0
14932.09982;39049;63;30;34;0;2;0
8047.410936;29808;105;18;38;1;3;0
10861.515;65727;134;14;15;0;6;0
2195.295372;0;62;30;29;1;1;0
2397.036098;22283;65;16;93;0;1;0
4070.045873;37435;105;3;22;0;1;0
5578.522348;27756;71;6;52;0;8;0
8139.525579;86876;68;9;3;0;2;0
7444.939419;0;114;21;41;0;4;0
7295.332712;34062;91;23;51;0;3;0
5325.724541;0;73;17;44;0;7;0
2442.212317;0;69;7;10;0;1;0
10307.65258;78358;128;6;75;0;3;0
2461.797738;12222;67;8;70;1;1;0
2521.684392;41247;64;17;6;0;1;0
25464.82059;13663;97;1;66;0;2;0
2822.591481;25531;74;27;52;0;1;0
5811.996703;58643;74;33;58;0;3;0
21850.34627;48107;190;6;34;2;2;0
9320.240511;18643;119;34;41;0;5;0
22305.32351;0;102;13;89;0;2;0
22118.81261;58645;110;15;44;0;2;0
7218.16275;95058;177;11;90;0;1;0
6117.034997;0;87;16;83;0;8;0
4882.289803;19715;66;25;11;4;5;0
2674.07551;68787;66;7;64;0;1;0
7724.678387;29056;66;19;2;0;2;0
4708.203284;47829;117;23;37;1;1;0
4447.423455;13128;118;11;21;0;1;0
4823.558028;58946;121;5;87;0;1;0
5420.361822;31614;71;26;69;0;4;0
7583.141211;44667;65;25;53;0;2;0
3852.425156;0;111;33;76;0;1;0
7647.451823;91512;189;6;86;0;1;0
5229.68034;26540;69;13;65;1;5;0
3614.078436;0;103;35;76;0;1;0
2853.512645;38798;72;24;48;0;1;0
8543.325539;0;117;0;6;0;4;0
5150.416511;65629;64;21;28;0;3;0
8723.667123;33291;73;30;2;1;2;0
16477.47799;57264;84;0;30;1;2;0
26338.58626;60970;110;20;10;0;2;0
4244.470352;34220;109;23;71;1;1;0
5757.442258;88997;72;9;71;0;3;0
4826.831451;18779;63;10;65;0;4;0
8092.87696;50825;102;3;46;0;3;0
3011.270628;0;86;18;41;0;1;0
8663.919296;29218;72;33;40;0;2;0
2471.528431;95697;61;16;55;0;1;0
5627.297887;61486;70;2;65;0;3;0
7494.087341;0;68;6;25;0;2;0
5452.625449;17723;72;3;40;0;3;0
2592.437797;72421;65;8;23;0;1;0
6721.893743;36510;84;10;36;0;6;0
5500.576161;35396;70;32;12;0;3;0
2550.659053;69230;63;31;13;0;1;0
7771.582097;28054;195;1;63;1;1;0
4236.301454;25866;109;20;56;0;1;0
9025.067525;23675;117;4;31;0;7;0
2615.911934;0;71;22;45;0;1;0
2396.219292;0;66;6;71;2;1;0
4784.416267;0;68;16;81;0;6;0
3873.647046;28142;105;18;50;0;1;0
7806.137458;23706;68;1;56;1;2;0
4717.625727;0;131;0;80;0;1;0
5625.908671;0;85;34;31;0;3;0
5182.941518;83527;64;19;27;1;3;0
6005.214792;26876;76;17;72;0;8;0
9837.507586;55099;122;33;86;0;3;0
5206.028448;71661;65;7;92;0;4;0
36293.14678;18047;242;5;50;0;2;0
2837.109178;90893;70;8;82;0;1;0
11785.04181;90016;102;28;34;4;2;0
3124.933827;81285;81;18;2;2;1;0
13862.10016;96950;115;20;74;0;2;0
8200.269735;24814;69;31;48;0;2;0
8456.268179;0;90;14;16;3;2;0
2124.173841;0;61;17;14;1;1;0
9045.111945;52572;113;30;22;0;3;0
3187.351993;0;85;27;29;0;1;0
8113.962284;41701;68;16;74;0;2;0
34039.05613;0;104;26;66;0;2;0
9087.586819;0;80;7;77;0;2;0
12519.79639;34179;107;15;26;0;2;0
6057.07208;27681;83;13;62;0;9;0
4967.044248;0;73;34;2;0;4;0
6933.335325;0;70;19;66;1;2;0
22399.12944;78494;69;21;53;0;2;0
2162.417356;0;66;18;95;2;1;0
21776.5819;56044;182;27;32;0;2;0
9095.049868;37937;116;11;42;0;5;0
4228.248035;77853;106;12;76;0;1;0
6521.368813;72608;82;26;19;3;8;0
10209.02324;36568;128;28;34;0;6;0
7600.443798;0;110;17;58;2;3;0
3894.623983;59578;98;1;50;1;1;0
8510.758196;26032;109;18;25;0;3;0
2712.832687;39618;68;0;55;0;1;0
2258.793954;0;65;8;47;0;1;0
4815.851943;59438;124;33;55;0;1;0
8007.399376;0;112;12;93;0;3;0
3008.969524;0;87;2;55;0;1;0
2530.705137;89451;63;11;2;0;1;0
10787.11572;44695;91;26;88;0;2;0
11923.75365;24581;101;2;86;0;2;0
5186.359717;0;73;27;95;1;6;0
10103.64886;72334;129;26;66;3;6;0
6438.995346;19831;83;8;88;0;7;0
3909.636524;40361;98;3;98;0;1;0
13211.01092;74656;111;0;6;0;2;0
14616.36817;25358;126;1;13;0;2;0
3732.345012;35461;95;26;57;1;1;0
8750.643581;59047;76;2;73;3;2;0
10662.63422;62409;89;16;50;0;2;0
3861.486269;93272;95;3;54;0;1;0
9807.829589;0;135;18;48;0;4;0
3252.828464;20166;83;19;28;0;1;0
2711.899826;0;74;13;68;0;1;0
2453.570794;29735;69;3;92;0;1;0
11228.28966;0;64;1;63;0;2;0
23020.89147;97460;114;20;62;0;2;0
2458.447909;57564;63;5;48;1;1;0
11160.07706;33232;94;21;81;0;2;0
13118.74322;11854;113;19;64;0;2;0
6120.185345;23843;79;1;42;0;5;0
13881.03947;17961;181;28;51;0;3;0
4787.472973;0;64;17;84;0;3;0
8177.048957;54695;103;6;94;0;5;0
3309.248219;85632;82;23;4;0;1;0
14635.45158;0;139;5;56;0;2;0
5120.615661;0;76;11;14;4;3;0
19253.03441;39895;160;32;45;0;2;0
6646.749298;95815;82;6;95;0;3;0
8742.472473;37224;74;8;23;0;2;0
8467.369513;0;122;2;73;0;5;0
6992.531494;94652;86;18;88;0;3;0
13037.03339;28582;112;27;24;0;2;0
10883.78785;91123;138;32;70;3;8;0
9114.276632;85942;116;16;36;2;5;0
30442.53824;64321;253;4;75;0;2;0
5104.354719;77025;64;18;44;2;3;0
2174.111987;16997;65;35;62;3;1;0
9890.210998;52408;125;13;12;0;9;0
8719.125849;0;116;7;73;1;7;0
8516.751366;37573;112;3;21;3;3;0
11606.84868;45893;97;3;75;0;2;0
3731.504584;0;96;31;34;0;1;0
3303.090814;29385;88;18;8;2;1;0
8888.875454;21509;81;24;24;1;2;0
8173.50314;68144;70;29;98;4;2;0
4923.950434;31093;63;3;78;0;3;0
2823.501795;24350;73;6;89;3;1;0
7824.372789;32823;100;1;36;0;8;0
8311.854644;44843;105;14;34;0;3;0
5384.532684;59364;67;25;56;0;5;0
3978.665051;39101;99;34;24;0;1;0
6237.507291;0;90;2;46;1;3;0
6969.880958;27604;92;20;45;1;9;0
5024.029643;91603;64;18;37;5;8;0
8414.080425;59828;104;25;49;0;8;0
2801.562831;33247;72;26;47;0;1;0
5010.917847;45867;126;31;12;0;1;0
4997.780688;54827;64;17;88;0;3;0
2236.085718;0;64;12;56;3;1;0
10934.73726;47170;139;4;57;0;3;0
3289.132998;21947;83;17;66;0;1;0
14014.10119;39018;117;11;94;0;2;0
5604.330774;20252;71;0;64;0;3;0
2912.235077;0;88;29;81;0;1;0
5616.845326;48602;70;30;46;0;5;0
7504.685954;97849;62;32;45;0;2;0
3746.751625;41479;94;14;38;1;1;0
2959.819985;69746;74;17;91;0;1;0
7725.535708;96748;96;13;68;0;9;0
13248.63735;25074;112;17;8;0;2;0
2717.781848;66463;68;28;80;0;1;0
2734.149158;34865;69;15;16;0;1;0
9199.388961;37399;116;30;22;0;3;0
29049.71315;21070;195;6;47;0;2;0
4956.620638;31562;66;9;5;4;7;0
5574.959174;54684;71;28;49;2;3;0
9192.592887;37388;117;30;21;0;5;0
3878.770231;84981;96;6;96;0;1;0
4419.116971;24046;116;27;47;0;1;0
4772.943848;20993;133;35;90;0;1;1
9101.523916;48029;116;9;79;0;7;0
7609.089616;16233;197;17;68;0;1;0
2668.662697;30718;67;26;49;1;1;0
5141.976413;60277;65;32;19;0;7;0
7451.49202;0;107;6;63;0;8;0
2620.167098;31911;68;13;65;0;1;0
4909.844198;61402;62;1;69;0;3;0
8023.075248;34335;101;18;55;0;3;0
20446.6023;71467;86;5;34;0;2;0
4966.848441;0;74;25;60;0;9;0
3549.016697;36168;90;16;14;0;1;0
5350.367001;58357;137;27;76;2;1;0
8065.234637;29692;77;3;53;0;2;0
7892.824093;29215;67;7;15;0;2;0
4540.9925;0;61;14;4;0;3;0
2852.527169;26841;74;33;17;1;1;0
10720.41744;34837;139;4;2;1;4;0
4795.387295;33068;61;6;77;1;6;0
5182.393447;44820;133;12;62;3;1;0
22620.74841;49564;193;22;82;0;2;0
2320.750557;19581;61;32;27;0;1;0
7714.650119;0;74;33;24;0;2;0
7880.337212;23129;70;10;74;0;2;0
9029.940704;0;138;23;93;0;3;0
6965.423975;25411;86;8;73;0;8;0
15114.40241;28513;100;4;22;1;2;1
22523.7063;69346;63;27;42;1;2;0
10760.17612;74835;133;14;89;0;7;0
5808.932598;43282;72;3;3;0;3;0
30591.61257;11276;91;22;10;1;2;0
2220.187426;0;62;11;52;2;1;0
4914.035833;10037;71;14;29;0;3;0
2395.57;21986;63;1;9;0;1;1
5522.524223;85609;136;22;17;0;1;0
15808.75757;86347;130;17;93;0;2;0
2827.328603;20368;72;30;36;0;1;0
5421.524497;25778;68;29;34;0;3;0
2514.59196;43860;65;15;58;0;1;1
5157.642282;93303;65;11;96;0;5;0
4874.665223;67467;61;4;22;0;9;0
4198.02525;30598;106;13;21;0;1;0
5380.898636;55350;67;0;13;0;9;1
13466.92071;11432;119;11;9;0;2;1
2424.424678;27093;61;10;19;0;1;0
3823.853815;0;108;32;95;0;1;0
13883.32934;0;197;3;85;0;9;0
2438.533897;38961;62;5;19;0;1;0
34090.03598;51840;94;10;75;0;2;0
2840.302575;79181;72;1;24;0;1;0
24127.50402;14072;71;13;3;0;2;1
7596.143777;56225;97;10;95;0;3;0
15096.27023;14909;199;31;95;0;6;0
6005.214792;26876;76;17;72;0;8;1
3455.23067;68401;88;14;14;0;1;0
5728.581037;29730;72;1;76;0;3;0
5163.228365;35577;130;1;6;0;1;0
2602.650842;41958;66;15;49;1;1;0
32643.07651;77915;115;4;61;0;2;0
2789.74739;15514;74;20;24;0;1;0
11250.09857;29505;284;2;70;0;1;0
16510.96722;31356;68;25;13;0;2;0
7607.983712;31456;199;5;61;0;1;0
5603.73932;95284;69;6;35;0;4;0
6674.44805;0;98;7;24;0;9;0
4049.415027;62864;104;20;14;0;1;0
4958.016206;22842;65;20;53;0;9;0
7850.128057;67186;66;22;20;0;2;0
6382.583452;0;87;14;67;0;3;0
5737.499595;68946;71;15;31;0;8;0
7688.023506;56680;100;9;78;2;3;0
4873.436612;18866;126;4;62;0;1;0
2824.681217;82875;70;5;20;0;1;0
3722.368016;0;109;25;61;2;1;0
5535.963648;84863;138;28;40;0;1;0
4727.8341;0;127;24;58;0;1;0
2378.667328;54753;61;5;99;0;1;0
9337.895228;76381;116;23;33;0;4;0
6189.994337;59523;78;0;62;1;8;0
5638.262608;56017;71;1;98;0;6;0
5264.361755;14306;74;31;22;3;7;0
4035.68383;21359;101;25;5;0;1;0
4117.4697;86101;102;4;73;0;1;0
8382.478392;25998;71;16;38;0;2;1
2435.147986;64341;61;4;81;0;1;0
6599.081932;36060;165;27;55;0;1;0
5353.932122;61894;67;22;38;0;4;0
6747.524275;26721;65;18;64;3;2;0
7412.135256;59940;94;17;9;0;3;0
5512.342258;45971;138;15;91;0;1;0
4015.34005;80055;100;30;83;0;1;0
7772.473464;58345;98;1;6;0;6;0
4638.945365;0;71;33;48;3;7;0
10507.50144;76549;132;3;5;0;3;0
17556.99121;36212;73;25;57;0;2;0
9103.700091;0;131;18;41;0;3;0
13110.54899;73597;114;5;8;5;2;0
8006.219948;63762;99;13;55;0;4;0
6807.271588;32787;86;3;86;0;7;0
2627.610202;94962;67;10;48;4;1;0
9095.744565;0;256;30;32;0;1;0
5015.643575;73809;125;5;57;0;1;0
4726.869327;13037;124;28;49;0;1;1
3059.182181;0;88;5;85;0;1;0
4122.569957;75272;103;22;10;0;1;0
2620.903729;39278;66;29;45;0;1;0
4938.893241;36913;62;22;37;0;9;0
4691.043597;0;74;19;11;1;3;0
6005.847375;13528;86;21;35;0;3;1
4941.650159;0;137;17;5;0;1;0
2254.402024;0;65;3;95;1;1;0
2554.032052;0;72;32;14;0;1;0
8123.955566;12617;108;5;43;0;8;0
19079.09518;42754;65;5;56;4;2;0
10461.58298;0;155;23;62;0;5;0
4669.22664;76157;116;15;80;0;1;1
4903.810606;0;66;19;29;0;8;0
83325.38119;58958;231;31;74;0;2;0
8009.028202;0;107;5;8;0;3;0
23895.6779;0;98;0;57;0;2;0
7732.385103;34430;65;6;15;0;2;0
9416.28441;13411;127;27;81;0;7;0
5923.518828;73758;74;24;87;0;7;0
3833.066768;0;116;34;82;2;1;0
28432.00202;17130;198;1;58;0;2;0
5553.756551;0;92;30;64;3;9;0
10036.53634;0;134;15;92;1;8;0
6575.53817;10517;92;14;65;0;3;0
4362.931238;58842;110;6;74;0;1;1
7873.708219;22355;71;27;9;3;2;0
13021.0853;0;223;26;40;5;7;0
4492.23348;21137;61;29;62;1;6;0
6650.456653;0;99;16;65;2;3;0
11093.71591;78255;95;14;88;0;2;0
5107.163002;35625;65;10;56;1;3;1
7334.328083;87957;61;31;63;0;2;0
4996.564694;25915;64;13;62;0;7;0
8658.863813;62464;109;23;45;0;4;1
9657.579498;0;131;34;61;0;9;1
6176.700392;49529;78;4;78;0;3;0
2867.312197;23376;78;19;18;0;1;1
2821.448707;0;81;21;78;0;1;0
2843.557702;67952;71;16;0;0;1;0
11790.49617;25251;66;13;43;0;2;1
7785.666532;20497;65;17;94;0;2;0
12315.09489;68420;104;5;27;1;2;0
4810.97858;24711;122;31;93;0;1;0
27279.33647;76530;119;35;9;4;2;0
3980.421464;98333;99;16;69;1;1;0
14635.45158;0;139;5;56;0;2;1
3761.792015;0;106;25;47;1;1;0
5619.689084;0;153;25;5;0;1;1
5304.541694;0;74;18;29;0;8;0
3207.468733;24695;82;0;88;0;1;0
8697.787865;26287;111;6;11;0;8;0
8717.049833;83846;74;22;94;3;2;1
8029.715047;76081;68;14;3;0;2;0
4763.327142;14957;66;24;68;0;8;0
23055.57229;41727;117;18;84;1;2;0
5383.670919;89092;68;31;30;2;3;0
8409.668976;53986;70;22;37;1;2;0
4257.477861;49853;109;17;47;0;1;0
14708.99565;36670;189;30;44;0;3;0
2593.818427;43626;67;9;80;0;1;0
2466.581354;0;70;6;18;0;1;0
7933.820656;76505;65;32;89;0;2;0
36860.72688;66216;103;34;58;0;2;0
7412.029748;52497;63;22;46;0;2;0
34611.37896;20090;109;10;59;0;2;1
18726.15325;0;185;7;47;2;2;0
7249.065093;37751;93;15;42;0;3;0
8193.091589;54840;72;18;59;3;2;0
8692.282356;31986;111;13;83;0;6;0
9799.175061;22166;126;10;22;0;6;0
14084.48944;0;208;22;92;0;3;0
13104.14911;0;130;7;31;0;2;0
2628.657528;83838;65;1;74;0;1;0
5245.683756;46061;65;23;95;0;3;0
8092.87696;50825;102;3;46;0;3;1
2719.506996;14030;72;11;3;0;1;1
5445.373289;20282;79;19;8;3;6;0
4514.247473;50146;116;6;44;1;1;0
22029.1505;0;121;27;58;0;2;0
5408.892351;20472;139;34;61;0;1;0
3768.371028;85751;93;6;3;0;1;0
27934.62373;76912;116;0;55;2;2;0
3887.324208;96335;97;7;43;0;1;0
7475.784971;29633;196;26;57;0;1;0
22758.91192;80540;63;27;74;0;2;0
5124.79641;14465;135;30;50;1;1;0
4900.336708;0;66;35;75;0;4;0
5278.6471;29899;66;21;31;0;3;0
4821.986443;0;136;28;87;0;1;0
8044.872393;71391;67;29;39;0;2;1
12157.32992;57449;103;6;28;0;2;1
18591.54967;14209;62;34;36;0;2;0
4873.350518;47824;129;8;56;3;1;0
5338.525632;48696;66;21;31;0;6;0
2878.766728;79189;71;11;79;0;1;0
8473.46358;0;116;0;8;2;8;0
3440.361969;23870;91;4;92;0;1;0
17497.52201;0;73;9;94;0;2;1
2544.337548;41059;64;6;12;0;1;0
3336.219942;19447;89;6;6;0;1;0
5206.108215;94392;65;3;89;1;8;0
43290.49543;23203;132;21;71;0;2;0
4817.992644;38157;61;2;39;0;4;0
13727.79972;0;126;12;4;0;2;1
4996.545123;99761;63;0;73;0;3;0
7960.007541;98350;101;14;35;3;3;0
7367.653764;25318;63;4;8;2;2;0
5632.613078;51721;139;18;98;0;1;0
3884.8552;0;114;35;9;0;1;0
4518.024385;0;78;7;65;3;6;0
2565.124294;68321;66;31;44;0;1;0
15487.44072;69161;129;24;50;0;2;0
6395.351807;72667;80;2;58;0;9;0
