Customer Lifetime Value;Coverage;Education;EmploymentStatus;Gender;Income;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Response
8208.929715;Premium;Bachelor;Employed;F;40646;103;22;6;0;8;No
5595.389905;Basic;High School or Below;Employed;F;74454;71;25;29;0;3;Yes
3413.62256;Extended;High School or Below;Medical Leave;F;18168;87;25;50;0;1;No
6325.030596;Extended;High School or Below;Unemployed;M;0;89;4;86;0;7;No
6393.874612;Basic;Master;Unemployed;M;0;66;4;6;2;2;No
8738.401013;Premium;Bachelor;Employed;M;43597;110;20;24;0;6;No
4836.394361;Premium;High School or Below;Unemployed;M;0;140;15;87;0;1;No
24967.75842;Basic;High School or Below;Employed;M;66825;69;11;47;0;2;No
5409.955926;Basic;High School or Below;Unemployed;F;0;62;1;9;5;2;No
2344.233188;Basic;Bachelor;Unemployed;M;0;74;13;42;1;1;No
15173.96841;Extended;High School or Below;Employed;F;22448;126;20;32;0;2;No
11124.20636;Extended;College;Employed;M;42596;96;8;82;0;2;No
4863.266809;Basic;Bachelor;Unemployed;M;0;70;3;35;0;5;No
5577.54128;Basic;College;Employed;M;97868;70;5;22;1;3;No
4526.94696;Basic;High School or Below;Employed;F;92921;112;35;49;0;1;No
2519.569496;Basic;Bachelor;Employed;M;41372;64;21;32;0;1;No
4892.422239;Basic;High School or Below;Medical Leave;F;26660;63;23;40;0;8;No
18943.26899;Extended;High School or Below;Employed;M;58851;79;11;33;1;2;No
8564.768226;Basic;High School or Below;Employed;M;95697;107;29;29;0;9;Yes
4419.539523;Basic;Master;Unemployed;F;0;112;16;12;0;1;No
5637.740051;Extended;Bachelor;Unemployed;M;0;84;4;52;1;4;No
5047.483378;Basic;Bachelor;Employed;M;81741;64;10;94;0;8;No
4913.118904;Basic;College;Employed;F;48295;63;25;96;0;8;No
5799.063709;Basic;High School or Below;Employed;F;65538;72;24;86;0;3;No
5568.984683;Basic;College;Employed;M;53997;69;26;3;0;3;No
3861.486269;Extended;College;Employed;F;93272;95;3;54;0;1;Yes
2912.913958;Basic;Bachelor;Employed;F;68899;74;6;60;0;1;No
6980.325287;Basic;Bachelor;Unemployed;M;0;67;20;14;0;2;No
6769.324811;Extended;High School or Below;Unemployed;F;0;97;31;43;0;7;No
8193.555045;Basic;Bachelor;Employed;M;54950;103;25;75;0;7;No
7519.133631;Extended;High School or Below;Employed;M;96306;95;12;17;1;6;Yes
3746.03079;Extended;Bachelor;Employed;F;70342;96;3;99;1;1;No
2592.437797;Basic;High School or Below;Employed;M;72421;65;8;23;0;1;Yes
4548.291613;Extended;Bachelor;Unemployed;F;0;132;5;88;3;1;No
2885.002508;Basic;College;Employed;F;77748;72;1;51;0;1;No
4883.551402;Basic;Bachelor;Disabled;F;19096;64;17;5;0;3;No
9061.057741;Premium;Master;Employed;F;73876;112;19;71;0;8;No
16728.34386;Extended;High School or Below;Unemployed;M;0;237;1;29;0;5;No
11177.7521;Basic;Bachelor;Employed;M;20742;100;17;52;0;2;No
4364.311891;Basic;College;Employed;M;44804;114;15;13;0;1;No
22940.38215;Basic;Bachelor;Employed;F;52993;64;16;86;0;2;No
4926.282836;Basic;Bachelor;Employed;F;49185;61;11;92;0;8;No
23086.36478;Basic;High School or Below;Employed;F;69240;194;16;29;0;2;No
5149.301306;Extended;Bachelor;Employed;F;26877;131;5;2;0;1;No
8016.747629;Basic;Bachelor;Employed;F;82828;67;14;36;1;2;No
2538.857089;Basic;Bachelor;Employed;M;99824;63;1;56;0;1;No
10498.92645;Extended;Bachelor;Employed;M;30352;89;21;13;0;2;No
2448.646138;Basic;College;Unemployed;M;0;69;7;68;0;1;No
6057.07208;Extended;Bachelor;Retired;M;27681;83;13;62;0;9;Yes
8295.837442;Premium;Bachelor;Employed;F;85478;103;29;15;0;6;No
2786.661219;Basic;High School or Below;Employed;F;94310;70;1;76;4;1;No
25464.82059;Extended;College;Retired;F;13663;97;1;66;0;2;Yes
11469.62991;Premium;High School or Below;Disabled;F;10384;151;5;72;0;5;No
3557.368368;Extended;Doctor;Disabled;M;17272;93;30;58;0;1;No
8317.302513;Basic;College;Employed;F;64367;104;2;14;0;9;No
7601.951104;Extended;Bachelor;Employed;M;47519;96;21;2;0;4;No
9426.971158;Extended;College;Medical Leave;M;26263;85;11;31;0;2;No
6418.849149;Basic;Bachelor;Unemployed;M;0;63;30;34;0;2;No
6788.084852;Extended;High School or Below;Unemployed;F;0;93;2;70;0;9;No
3358.660979;Extended;High School or Below;Employed;F;77309;83;22;6;0;1;No
2439.930981;Basic;College;Employed;F;50876;61;13;60;0;1;No
4505.85011;Basic;Bachelor;Medical Leave;M;20284;65;14;84;1;3;No
2309.596399;Basic;College;Retired;M;22567;69;6;12;0;1;No
2541.523959;Basic;Bachelor;Employed;M;63546;64;1;53;0;1;No
6414.081362;Extended;High School or Below;Unemployed;M;0;89;0;12;0;5;No
2585.206268;Basic;College;Employed;F;28137;65;23;2;0;1;No
2961.31408;Extended;Master;Medical Leave;M;22608;77;5;10;0;1;No
2759.978287;Basic;Bachelor;Employed;M;92296;69;4;65;0;1;Yes
3341.6835;Basic;College;Unemployed;M;0;69;9;72;5;3;No
5169.49937;Basic;High School or Below;Medical Leave;M;12430;73;22;13;0;4;Yes
4117.37239;Basic;High School or Below;Unemployed;F;0;116;19;99;0;1;No
5552.596353;Basic;High School or Below;Employed;M;50470;71;1;87;0;8;No
7285.030983;Basic;High School or Below;Employed;M;44788;61;6;48;0;2;No
13916.93446;Premium;College;Employed;F;52423;119;2;80;1;2;No
11044.42715;Extended;College;Employed;F;29696;139;17;41;0;3;No
3531.039178;Extended;College;Employed;F;26884;89;11;84;0;1;No
2759.618207;Basic;College;Employed;M;64388;69;12;51;0;1;No
6500.409697;Basic;Bachelor;Unemployed;F;0;61;13;37;0;2;No
6369.262355;Extended;High School or Below;Employed;M;34498;83;30;72;0;7;No
13083.48622;Basic;Bachelor;Employed;M;73060;108;9;78;0;2;No
2150.906016;Basic;Bachelor;Unemployed;M;0;63;8;83;0;1;No
8447.888167;Basic;Bachelor;Employed;F;61337;105;35;46;0;9;No
5075.420953;Basic;College;Unemployed;M;0;73;28;8;0;3;No
3527.851585;Extended;Bachelor;Employed;F;59496;88;22;64;0;1;No
13061.51639;Basic;Bachelor;Unemployed;F;0;180;4;45;0;6;No
6259.510365;Extended;Master;Employed;F;37813;78;4;26;1;5;No
16681.32634;Basic;College;Employed;F;55907;104;23;64;0;2;No
5791.610721;Basic;College;Employed;F;80480;72;6;55;0;7;No
7980.488637;Basic;Bachelor;Employed;M;72734;66;7;96;0;2;No
2767.499996;Basic;High School or Below;Unemployed;F;0;72;27;60;0;1;No
2975.256549;Extended;Bachelor;Employed;M;36548;76;10;95;0;1;No
4178.586494;Basic;Master;Employed;M;62113;104;1;0;0;1;No
4734.257944;Basic;College;Unemployed;M;0;67;7;75;0;5;No
4315.788632;Basic;Bachelor;Employed;F;41252;109;25;31;0;1;No
6126.568309;Extended;High School or Below;Employed;M;61139;76;4;16;0;4;No
2694.599099;Basic;Bachelor;Employed;F;26744;68;16;61;0;1;No
9338.08481;Extended;Bachelor;Unemployed;F;0;132;17;34;0;3;No
18680.99387;Basic;College;Employed;F;74640;66;0;44;0;2;No
2551.349248;Basic;Bachelor;Employed;M;88126;64;27;71;1;1;No
2808.078361;Basic;Bachelor;Employed;F;55005;70;31;39;1;1;No
9710.286449;Extended;High School or Below;Employed;M;33190;123;1;95;0;4;No
15190.65404;Basic;High School or Below;Unemployed;M;0;71;4;64;4;2;No
4069.776372;Premium;College;Unemployed;F;0;117;0;42;0;1;No
6612.220871;Extended;High School or Below;Unemployed;F;0;97;31;34;2;9;No
2030.783687;Basic;Bachelor;Unemployed;M;0;64;0;8;1;1;No
5090.44875;Basic;Bachelor;Disabled;F;25226;71;13;97;1;4;No
3353.381136;Extended;Master;Employed;F;63398;83;29;46;0;1;No
8532.989751;Basic;Master;Employed;M;30092;108;33;90;0;9;No
2647.519741;Basic;College;Employed;M;37876;69;13;15;0;1;No
6071.907243;Extended;High School or Below;Retired;F;12201;84;14;63;0;4;No
9061.767848;Basic;College;Employed;M;37970;115;8;44;0;3;No
2531.586761;Basic;Bachelor;Disabled;M;28898;67;15;85;0;1;No
2467.129805;Basic;High School or Below;Employed;F;23845;61;33;34;0;1;No
7408.167551;Basic;High School or Below;Employed;M;62810;187;14;22;1;1;No
3452.414955;Extended;Bachelor;Employed;F;65773;89;24;35;4;1;No
4481.387593;Basic;Bachelor;Unemployed;M;0;69;1;25;0;4;No
21235.44557;Extended;Bachelor;Unemployed;M;0;86;29;45;0;2;No
3370.074728;Extended;Master;Unemployed;M;0;95;14;15;1;1;No
3746.751625;Extended;College;Employed;F;41479;94;14;38;1;1;No
5129.608404;Extended;Master;Employed;M;72433;126;34;48;0;1;No
12300.005;Basic;Bachelor;Employed;M;74586;103;14;19;0;2;No
18065.27192;Extended;Bachelor;Unemployed;F;0;234;11;26;0;7;No
19644.76296;Basic;College;Employed;F;67326;69;17;32;0;2;No
35900.07644;Basic;College;Employed;M;25285;114;12;84;0;2;No
6838.767672;Extended;High School or Below;Disabled;M;15871;89;20;19;0;4;No
6519.287872;Extended;Master;Employed;M;38795;82;30;41;1;3;No
5712.380598;Basic;High School or Below;Employed;M;24882;72;13;20;0;8;No
5126.54272;Extended;College;Employed;F;33169;128;33;14;0;1;No
4984.618655;Basic;Bachelor;Employed;M;86305;62;1;99;0;5;No
4102.199975;Basic;High School or Below;Unemployed;M;0;112;31;21;0;1;No
4111.197013;Basic;College;Employed;F;32210;103;16;97;0;1;No
11085.87709;Extended;Bachelor;Employed;M;69090;139;24;11;0;5;No
4745.680421;Basic;High School or Below;Unemployed;F;0;63;23;88;0;3;No
5837.528088;Basic;Doctor;Employed;M;83308;73;3;81;1;7;No
19190.31894;Basic;High School or Below;Employed;F;39034;68;10;55;0;2;No
6444.076976;Extended;College;Employed;M;46750;82;20;74;1;3;No
7255.577594;Extended;Doctor;Employed;F;39786;91;2;91;1;9;No
8197.712164;Basic;High School or Below;Employed;M;56788;108;22;34;5;7;No
4554.911887;Basic;Bachelor;Employed;M;90156;114;16;6;0;1;No
7069.740965;Extended;Bachelor;Employed;F;63867;89;21;4;1;3;No
4743.694528;Basic;Bachelor;Employed;F;83413;118;0;1;0;1;No
4019.384424;Basic;College;Unemployed;M;0;118;2;48;0;1;No
20239.38353;Premium;Bachelor;Employed;F;36116;171;27;33;2;2;No
2674.730716;Basic;College;Employed;M;56342;69;12;89;0;1;No
9206.429641;Basic;College;Employed;F;55542;117;1;76;0;5;No
23187.14574;Basic;College;Employed;M;58466;66;7;79;1;2;No
4770.550911;Basic;College;Medical Leave;F;12964;65;2;37;0;4;No
3768.086327;Extended;High School or Below;Employed;M;43412;94;33;38;0;1;No
2893.739608;Basic;Master;Employed;M;82611;74;23;87;1;1;No
11611.94584;Extended;Bachelor;Employed;M;28915;76;10;49;0;2;No
14246.14841;Extended;High School or Below;Unemployed;M;0;207;13;68;0;6;No
2554.551152;Basic;High School or Below;Unemployed;F;0;70;19;27;0;1;No
3226.516193;Extended;College;Employed;F;91774;81;4;21;0;1;No
2227.072755;Basic;High School or Below;Retired;M;27972;61;7;38;0;1;No
10623.40552;Extended;Bachelor;Unemployed;M;0;96;11;16;0;2;No
8304.688878;Extended;College;Unemployed;M;0;122;22;14;2;9;No
5155.529312;Basic;College;Employed;F;77857;64;0;99;0;9;No
4407.769164;Basic;Bachelor;Unemployed;F;0;62;18;34;0;3;No
2955.495724;Basic;Doctor;Employed;F;56502;74;15;78;0;1;No
3900.906002;Extended;Bachelor;Employed;M;95018;97;21;81;0;1;No
4531.372981;Extended;Bachelor;Employed;M;23705;122;33;2;4;1;No
2813.309659;Basic;Bachelor;Employed;M;72333;70;10;20;0;1;No
7196.721128;Basic;High School or Below;Unemployed;M;0;107;22;96;0;4;No
6301.102478;Extended;Bachelor;Employed;M;47622;80;15;13;0;7;No
7799.440458;Basic;Bachelor;Unemployed;F;0;105;33;7;0;3;No
8292.626726;Basic;College;Employed;M;79632;106;7;72;1;3;No
18534.61157;Basic;Master;Medical Leave;M;16154;62;31;45;1;2;No
2906.298309;Basic;College;Employed;M;72211;73;12;1;0;1;No
6089.77238;Extended;College;Employed;M;70892;76;21;32;0;5;No
5016.144667;Basic;College;Employed;F;49367;63;16;40;0;9;No
15470.59658;Premium;Bachelor;Employed;F;68086;194;34;6;0;3;No
5680.467468;Basic;Master;Employed;M;90353;70;3;64;0;7;No
4582.155128;Basic;High School or Below;Employed;F;49558;115;1;73;0;1;No
8663.550386;Basic;Bachelor;Employed;M;93485;72;31;40;0;2;No
5274.20076;Basic;High School or Below;Medical Leave;M;10629;74;17;15;0;8;No
2620.601718;Basic;Bachelor;Medical Leave;M;10237;72;31;97;0;1;No
4515.184003;Premium;College;Employed;F;87517;112;1;28;1;1;No
5533.229132;Basic;Bachelor;Employed;M;23241;70;11;14;0;9;No
5216.914471;Basic;High School or Below;Employed;M;60861;66;8;82;0;4;No
7860.086842;Basic;Doctor;Disabled;M;21726;104;20;79;0;8;No
5016.553079;Basic;Bachelor;Employed;M;36313;67;3;38;2;9;No
3351.567048;Extended;Bachelor;Employed;F;29160;87;25;62;0;1;No
6732.202033;Extended;High School or Below;Unemployed;M;0;99;15;79;0;5;No
6423.739052;Basic;College;Unemployed;M;0;188;5;67;0;1;No
4974.8733;Basic;College;Employed;F;48139;63;9;41;0;9;No
4739.297046;Extended;College;Unemployed;F;0;76;28;55;5;3;No
6086.431746;Extended;College;Retired;F;13688;84;25;2;0;8;No
5016.641406;Basic;College;Unemployed;M;0;73;16;77;0;9;No
7341.794924;Basic;High School or Below;Employed;F;27649;63;3;63;0;2;No
3215.196994;Extended;Master;Employed;F;24191;80;11;32;0;1;No
2533.796807;Basic;High School or Below;Unemployed;M;0;71;11;77;0;1;No
5340.535477;Basic;High School or Below;Employed;F;58493;67;13;53;0;4;No
3644.833554;Extended;High School or Below;Employed;F;82477;90;1;69;0;1;No
6382.047596;Extended;College;Employed;F;88663;79;20;86;0;7;No
4303.637883;Basic;High School or Below;Employed;F;74057;109;27;24;0;1;No
4228.734374;Basic;Bachelor;Unemployed;M;0;63;2;82;2;8;No
10426.08551;Basic;College;Employed;F;52342;66;28;28;3;2;No
2484.747576;Basic;Bachelor;Employed;M;42012;63;13;84;0;1;No
8232.760182;Basic;Bachelor;Employed;M;56021;69;20;38;0;2;No
21768.69952;Extended;High School or Below;Employed;M;35124;137;18;46;0;2;No
2160.920387;Basic;High School or Below;Unemployed;F;0;62;4;49;1;1;No
4423.690041;Extended;High School or Below;Unemployed;F;0;125;8;55;0;1;No
3691.765242;Extended;College;Employed;F;37202;93;30;86;0;1;No
4940.508153;Basic;College;Employed;M;65985;71;3;47;5;4;No
8503.942634;Basic;High School or Below;Employed;F;87771;74;8;9;4;2;No
41143.09011;Basic;College;Employed;F;63624;115;10;40;2;2;No
10419.16743;Extended;Bachelor;Employed;F;80192;129;8;69;0;9;No
4139.89767;Basic;Bachelor;Employed;M;35945;105;14;25;0;1;No
7627.660848;Basic;College;Employed;M;93004;63;31;2;0;2;No
6162.369756;Extended;High School or Below;Unemployed;M;0;89;4;24;0;4;No
25807.063;Extended;College;Employed;F;71210;214;8;89;1;2;No
15506.9278;Basic;College;Employed;F;99159;190;7;14;0;5;No
5757.489397;Basic;College;Employed;F;81491;72;21;24;0;3;No
39365.29616;Basic;Master;Employed;F;99875;108;12;37;0;2;No
5555.492159;Extended;High School or Below;Employed;F;51705;139;26;79;0;1;No
23893.3041;Extended;Bachelor;Employed;F;39837;201;11;63;0;2;No
9594.78115;Extended;College;Employed;F;31421;81;5;95;0;2;No
5411.936509;Extended;Bachelor;Employed;M;81531;135;23;50;0;1;No
5318.89664;Basic;Bachelor;Employed;F;25134;67;3;0;0;6;No
7731.713059;Extended;College;Employed;F;37386;97;1;4;0;3;No
2004.350666;Basic;College;Unemployed;F;0;66;16;35;4;1;No
5510.965059;Basic;College;Employed;F;99553;68;14;85;0;6;No
11158.12643;Premium;Bachelor;Unemployed;F;0;161;19;71;0;9;No
5390.27165;Basic;High School or Below;Employed;M;70705;69;31;61;2;6;No
2658.217729;Basic;College;Employed;F;22724;69;21;39;0;1;No
8826.611996;Basic;College;Employed;F;26320;111;3;92;0;9;No
4713.404623;Basic;Bachelor;Unemployed;M;0;69;7;90;0;8;No
2393.915369;Basic;College;Unemployed;M;0;70;24;10;0;1;No
11895.18188;Extended;College;Employed;F;88218;99;9;25;0;2;No
5580.960642;Basic;Master;Employed;M;25180;70;21;44;0;9;No
8617.550432;Basic;Bachelor;Employed;F;48091;108;30;66;0;9;No
3940.123576;Basic;High School or Below;Employed;M;92539;100;1;55;0;1;No
2448.765205;Basic;Bachelor;Employed;F;40658;61;24;79;1;1;No
4439.677708;Basic;Bachelor;Employed;M;75453;112;6;90;0;1;No
2534.946955;Basic;College;Employed;M;94003;64;14;39;0;1;No
17420.56565;Extended;Master;Employed;M;31737;218;17;2;0;3;No
2393.915369;Basic;College;Unemployed;M;0;70;24;10;0;1;No
2681.332102;Basic;High School or Below;Unemployed;F;0;71;2;94;1;1;No
4272.80504;Premium;College;Unemployed;F;0;114;0;75;0;1;No
15284.33065;Basic;Bachelor;Employed;M;48885;190;31;90;0;9;No
20186.34693;Extended;Bachelor;Unemployed;F;0;79;14;22;0;2;No
4984.618655;Basic;Bachelor;Employed;M;86305;62;1;99;0;5;No
5246.278375;Basic;Bachelor;Employed;F;28909;66;15;66;0;8;No
8827.229838;Extended;High School or Below;Unemployed;M;0;123;35;38;1;3;No
3269.013926;Extended;College;Employed;M;26140;84;23;37;1;1;No
16979.79757;Basic;Bachelor;Employed;M;35095;73;25;56;0;2;No
2479.920134;Basic;Bachelor;Employed;F;31678;63;7;3;0;1;No
7200.566588;Basic;Master;Disabled;M;28245;62;0;16;0;2;No
7917.119912;Basic;Bachelor;Unemployed;F;0;72;0;97;0;2;No
24061.11048;Basic;High School or Below;Medical Leave;F;19168;106;12;54;1;2;No
19160.98994;Extended;Master;Employed;F;22705;239;19;59;0;7;No
23295.06014;Basic;College;Employed;F;86481;65;9;69;0;2;No
7553.936525;Basic;Doctor;Employed;M;38008;68;12;40;4;2;No
2405.618791;Basic;College;Employed;M;63032;61;5;79;0;1;No
4865.371797;Extended;College;Employed;F;27228;129;19;61;4;1;No
16388.09542;Basic;Bachelor;Unemployed;F;0;68;5;4;1;2;No
2611.14858;Basic;Bachelor;Retired;F;13424;71;30;78;0;1;No
8688.754812;Basic;College;Employed;F;59098;110;31;73;0;3;No
13736.1325;Premium;Master;Disabled;F;16181;181;22;79;0;8;No
8564.768226;Basic;High School or Below;Employed;M;95697;107;29;29;0;9;No
7019.177186;Basic;College;Retired;M;26806;63;32;19;0;2;No
8114.409136;Basic;High School or Below;Employed;M;30595;69;22;36;0;2;No
4864.382304;Basic;College;Employed;M;88079;61;16;37;0;3;No
8569.422637;Basic;Bachelor;Employed;F;99803;71;1;67;0;2;No
17793.60797;Premium;High School or Below;Unemployed;F;0;118;26;43;0;2;No
12944.18562;Basic;Bachelor;Unemployed;M;0;191;27;49;0;3;No
2649.207711;Basic;College;Employed;F;36283;68;14;63;1;1;No
4582.899414;Basic;Bachelor;Employed;F;66991;115;1;71;0;1;No
2691.70088;Basic;Bachelor;Employed;M;34322;70;20;46;2;1;No
2466.376803;Basic;College;Employed;F;44855;63;3;71;1;1;No
9277.472901;Premium;Bachelor;Employed;M;97729;115;4;48;1;7;No
4142.561212;Premium;High School or Below;Employed;F;48263;104;2;32;0;1;No
27990.27159;Extended;Bachelor;Employed;F;68343;79;20;78;0;2;No
9409.143498;Basic;Master;Employed;M;76847;118;16;52;0;3;No
2581.022016;Basic;High School or Below;Employed;M;35795;65;25;53;0;1;No
7637.111954;Basic;Bachelor;Unemployed;F;0;71;1;29;0;2;No
2471.077732;Basic;High School or Below;Employed;F;53074;61;5;86;0;1;No
2302.818965;Basic;College;Unemployed;F;0;63;13;48;0;1;No
8716.368952;Basic;Bachelor;Employed;F;28743;112;9;13;0;3;No
5207.985921;Basic;College;Employed;F;81839;65;23;39;1;4;No
2719.506996;Basic;College;Retired;F;14030;72;11;3;0;1;No
2452.726922;Basic;College;Employed;F;32764;61;30;23;0;1;No
3829.090645;Extended;Master;Employed;M;74775;95;18;35;0;1;No
8873.525122;Premium;Bachelor;Employed;F;53503;114;3;43;0;7;No
15925.05739;Extended;College;Employed;M;34455;135;8;69;0;2;No
2952.360309;Basic;High School or Below;Employed;M;52198;74;2;62;0;1;No
15923.95503;Extended;College;Employed;F;64429;133;1;58;2;2;No
7285.030983;Basic;High School or Below;Employed;M;44788;61;6;48;0;2;No
13104.30284;Basic;Bachelor;Employed;F;30130;110;22;12;0;2;No
2436.839358;Basic;College;Unemployed;F;0;65;34;84;0;1;No
9350.872287;Premium;High School or Below;Unemployed;M;0;275;3;64;1;1;No
9035.671134;Premium;High School or Below;Employed;F;34337;113;20;44;0;9;No
17250.74771;Basic;High School or Below;Employed;M;22276;111;19;73;1;2;No
2549.080421;Basic;College;Employed;M;52980;64;33;93;0;1;No
8954.840118;Basic;Bachelor;Employed;F;97736;74;19;22;0;2;No
2467.97792;Basic;College;Unemployed;F;0;67;0;14;0;1;No
7700.619936;Basic;High School or Below;Unemployed;F;0;73;18;16;1;2;No
3776.665506;Extended;College;Employed;F;68727;94;19;76;0;1;No
8044.872393;Basic;Bachelor;Employed;M;71391;67;29;39;0;2;No
5029.671927;Basic;College;Employed;F;62271;63;30;52;0;3;No
19957.79034;Basic;High School or Below;Unemployed;M;0;187;1;7;0;2;No
6179.699689;Extended;High School or Below;Unemployed;F;0;86;12;96;0;8;No
5678.050167;Extended;Bachelor;Unemployed;F;0;76;8;44;0;3;No
4089.429492;Basic;College;Employed;M;28506;104;27;37;0;1;No
3142.87734;Extended;High School or Below;Unemployed;F;0;86;17;35;0;1;No
22895.34606;Extended;Bachelor;Unemployed;F;0;94;14;17;0;2;No
5586.893159;Basic;Doctor;Employed;F;94161;69;0;65;0;4;No
12105.29422;Basic;College;Employed;M;33345;102;34;37;0;2;No
11971.97765;Premium;College;Employed;F;64195;158;0;27;4;6;No
15328.45723;Extended;College;Unemployed;F;0;138;1;34;0;2;No
5424.256733;Basic;Bachelor;Employed;F;67414;68;7;37;0;8;No
4981.825724;Basic;High School or Below;Employed;M;33176;63;22;75;0;3;No
14635.45158;Extended;Bachelor;Unemployed;F;0;139;5;56;0;2;No
6862.866306;Extended;College;Employed;M;56779;86;21;16;0;3;No
13745.04802;Basic;College;Employed;M;40810;114;8;14;0;2;No
8111.651948;Basic;High School or Below;Employed;M;30622;68;22;86;0;2;No
22712.02364;Basic;Doctor;Disabled;M;14119;67;4;53;0;2;No
56675.93768;Premium;College;Employed;F;77237;283;33;93;0;2;No
8160.587729;Basic;College;Disabled;F;24980;71;34;14;0;2;No
3919.366722;Extended;High School or Below;Employed;F;66676;97;0;40;0;1;No
7286.155383;Basic;High School or Below;Unemployed;F;0;69;4;83;1;2;No
7589.634;Basic;High School or Below;Unemployed;M;0;69;30;97;0;2;No
9032.370378;Extended;Bachelor;Unemployed;F;0;82;24;21;0;2;No
5555.556089;Basic;Bachelor;Employed;M;41853;71;17;51;0;3;No
8257.666512;Basic;Bachelor;Disabled;F;23815;73;4;47;0;2;No
2721.749756;Basic;Bachelor;Medical Leave;M;22885;73;20;46;0;1;No
5230.092742;Basic;High School or Below;Employed;M;32630;66;26;40;0;3;No
6273.911874;Extended;College;Retired;F;18577;86;21;76;0;6;No
5866.068903;Basic;High School or Below;Employed;M;75952;73;5;17;0;3;No
