Id;age;years_of_experience;lesson_price;qualification;physics;chemistry;biology;english;geography;history;mean_exam_points
6289;31.0;1.0;1450.0;1.0;No;No;No;No;No;No;57.0
6290;38.0;3.0;1400.0;1.0;No;No;No;No;No;No;38.0
6291;34.0;2.0;1300.0;1.0;No;No;No;No;No;No;52.0
6292;68.0;0.0;1200.0;1.0;No;No;Yes;No;No;No;55.0
6293;48.0;2.0;1250.0;2.0;No;No;No;No;No;No;50.0
6294;54.0;1.0;1150.0;1.0;No;No;No;No;No;No;58.0
6295;44.0;1.0;2300.0;2.0;Yes;No;No;No;No;No;69.0
6296;49.0;3.0;1700.0;1.0;No;No;No;No;No;No;70.0
6297;38.0;1.0;1450.0;1.0;Yes;No;Yes;No;No;No;42.0
6298;47.0;0.0;1300.0;1.0;Yes;No;No;No;No;No;73.0
6299;41.0;2.0;1350.0;1.0;No;No;No;No;No;No;64.0
6300;50.0;1.0;1200.0;1.0;No;No;No;No;No;No;62.0
6301;52.0;6.0;1000.0;1.0;No;No;Yes;No;No;No;66.0
6302;49.0;5.0;2650.0;3.0;Yes;No;No;No;No;No;93.0
6303;42.0;0.0;1500.0;2.0;Yes;No;No;No;No;No;57.0
6304;57.0;0.0;1700.0;2.0;Yes;No;Yes;No;No;No;68.0
6305;40.0;3.0;1550.0;2.0;Yes;No;No;No;No;No;60.0
6306;48.0;2.0;1550.0;2.0;Yes;No;No;No;No;No;58.0
6307;41.0;2.0;1400.0;1.0;No;No;Yes;Yes;No;No;70.0
6308;49.0;0.0;1400.0;1.0;Yes;No;No;No;No;No;70.0
6309;42.0;4.0;1350.0;1.0;No;Yes;No;No;No;No;62.0
6310;43.0;3.0;2100.0;3.0;Yes;No;No;No;No;No;87.0
6311;53.0;6.0;1700.0;1.0;Yes;No;No;Yes;No;No;66.0
6312;37.0;2.0;1300.0;2.0;Yes;No;No;No;No;No;57.0
6313;37.0;0.0;2200.0;2.0;Yes;No;Yes;No;No;No;80.0
6314;59.0;1.0;1700.0;2.0;Yes;Yes;No;No;No;No;72.0
6315;51.0;0.0;1450.0;1.0;No;No;No;No;No;No;56.0
6316;47.0;3.0;2100.0;3.0;Yes;No;No;No;No;No;82.0
6317;36.0;4.0;1700.0;2.0;No;No;No;No;No;No;65.0
6318;40.0;0.0;1250.0;1.0;No;Yes;No;No;No;No;49.0
6319;29.0;6.0;2150.0;2.0;No;No;No;No;No;No;71.0
6320;32.0;0.0;2200.0;3.0;No;No;No;No;No;No;82.0
6321;44.0;2.0;1300.0;1.0;Yes;Yes;No;No;No;No;65.0
6322;53.0;0.0;1500.0;2.0;No;No;No;No;No;No;59.0
6323;42.0;0.0;1500.0;2.0;Yes;No;No;No;No;No;55.0
6324;54.0;2.0;1350.0;2.0;No;Yes;No;No;No;No;51.0
6325;50.0;4.0;1250.0;1.0;No;Yes;No;No;No;No;61.0
6326;34.0;0.0;1200.0;1.0;Yes;Yes;No;No;No;No;61.0
6327;50.0;1.0;1500.0;1.0;No;No;No;No;No;No;64.0
6328;40.0;2.0;1350.0;2.0;Yes;No;No;No;No;No;61.0
6329;32.0;1.0;1550.0;2.0;No;No;No;No;Yes;No;50.0
6330;50.0;4.0;1350.0;1.0;No;No;No;No;No;No;53.0
6331;45.0;4.0;1350.0;1.0;Yes;No;Yes;No;No;No;66.0
6332;39.0;2.0;1300.0;2.0;No;No;No;No;No;No;53.0
6333;54.0;1.0;1450.0;2.0;Yes;No;No;No;No;No;57.0
6334;41.0;0.0;1750.0;2.0;Yes;Yes;No;No;No;No;78.0
6335;53.0;0.0;1700.0;2.0;No;No;No;No;No;No;64.0
6336;52.0;6.0;1700.0;3.0;Yes;No;No;No;No;No;93.0
6337;58.0;0.0;1400.0;1.0;Yes;Yes;No;No;No;No;67.0
6338;43.0;0.0;2150.0;2.0;No;Yes;No;Yes;No;No;76.0
6339;39.0;4.0;1000.0;2.0;No;No;No;No;No;No;52.0
6340;64.0;8.0;1600.0;2.0;No;No;No;No;No;No;65.0
6341;53.0;2.0;1150.0;1.0;No;Yes;No;No;No;No;49.0
6342;45.0;1.0;1150.0;1.0;No;No;No;No;No;No;52.0
6343;55.0;1.0;1100.0;1.0;No;No;No;No;No;No;50.0
6344;51.0;0.0;1400.0;1.0;No;Yes;No;No;No;No;65.0
6345;25.0;4.0;2650.0;4.0;No;No;No;Yes;No;No;79.0
6346;48.0;0.0;1250.0;1.0;Yes;No;No;No;No;No;53.0
6347;38.0;2.0;1750.0;1.0;No;No;No;No;No;No;54.0
6348;45.0;0.0;1150.0;1.0;Yes;Yes;No;No;No;No;56.0
6349;56.0;1.0;1750.0;2.0;Yes;No;No;No;No;Yes;68.0
6350;47.0;5.0;1500.0;1.0;Yes;No;No;No;No;No;69.0
6351;39.0;3.0;1200.0;2.0;No;No;No;No;No;No;54.0
6352;52.0;4.0;1750.0;1.0;No;No;No;No;No;No;36.0
6353;50.0;0.0;1450.0;1.0;No;No;No;No;No;No;60.0
6354;54.0;2.0;1150.0;1.0;Yes;No;Yes;No;No;No;57.0
6355;58.0;3.0;1900.0;2.0;Yes;No;No;No;No;No;69.0
6356;49.0;2.0;1350.0;1.0;Yes;No;No;No;No;No;66.0
6357;38.0;0.0;1200.0;1.0;No;Yes;No;No;No;No;54.0
6358;53.0;2.0;1100.0;1.0;Yes;No;No;No;No;No;57.0
6359;52.0;1.0;2200.0;3.0;No;No;No;No;No;No;75.0
6360;54.0;0.0;1450.0;1.0;No;No;No;No;No;No;65.0
6361;30.0;3.0;1200.0;1.0;No;No;No;No;No;No;50.0
6362;48.0;0.0;1300.0;1.0;Yes;No;No;No;No;No;71.0
6363;48.0;0.0;1750.0;2.0;No;Yes;No;No;No;No;70.0
6364;49.0;0.0;1750.0;2.0;Yes;No;No;No;No;No;66.0
6365;48.0;4.0;1450.0;1.0;No;No;No;No;No;No;49.0
6366;36.0;2.0;1950.0;2.0;Yes;No;No;Yes;Yes;No;83.0
6367;36.0;1.0;1650.0;2.0;Yes;No;No;No;No;No;66.0
6368;40.0;2.0;2250.0;2.0;No;No;No;No;No;No;75.0
6369;52.0;0.0;2200.0;2.0;Yes;No;Yes;No;No;No;77.0
6370;23.0;1.0;1250.0;1.0;No;No;No;No;No;No;47.0
6371;39.0;4.0;1350.0;1.0;No;No;Yes;No;No;No;58.0
6372;49.0;0.0;1350.0;1.0;Yes;No;No;No;No;No;68.0
6373;51.0;1.0;2250.0;3.0;Yes;No;No;No;No;No;79.0
6374;47.0;0.0;1250.0;1.0;No;Yes;No;No;No;No;54.0
6375;35.0;3.0;2400.0;2.0;Yes;No;No;Yes;No;No;71.0
6376;57.0;1.0;1550.0;2.0;No;Yes;No;No;No;No;53.0
6377;39.0;1.0;2100.0;2.0;No;No;No;No;No;No;74.0
6378;40.0;3.0;2250.0;2.0;Yes;No;Yes;Yes;No;No;79.0
6379;48.0;3.0;1400.0;1.0;No;No;No;No;No;No;68.0
6380;53.0;3.0;850.0;1.0;No;No;No;No;No;No;56.0
6381;37.0;3.0;1250.0;1.0;Yes;No;No;No;No;No;67.0
6382;41.0;2.0;1550.0;2.0;Yes;No;No;No;No;No;72.0
6383;43.0;1.0;1500.0;1.0;No;No;No;Yes;No;No;63.0
6384;52.0;1.0;1450.0;1.0;No;No;No;No;No;No;42.0
6385;36.0;2.0;2200.0;3.0;No;No;No;No;No;No;78.0
6386;40.0;2.0;2100.0;2.0;No;No;No;Yes;No;No;59.0
6387;52.0;3.0;1650.0;1.0;Yes;No;No;No;No;No;48.0
6388;61.0;0.0;1150.0;1.0;No;No;No;No;No;No;53.0
6389;38.0;5.0;1250.0;1.0;No;No;No;No;No;No;41.0
6390;47.0;5.0;1300.0;1.0;Yes;No;No;No;No;No;62.0
6391;42.0;0.0;1200.0;1.0;No;No;No;No;No;No;50.0
6392;52.0;0.0;1150.0;1.0;No;No;No;No;No;No;51.0
6393;43.0;3.0;1300.0;1.0;Yes;No;No;No;No;No;58.0
6394;34.0;0.0;1300.0;1.0;No;No;No;No;No;No;63.0
6395;39.0;3.0;2400.0;3.0;Yes;No;No;No;Yes;No;90.0
6396;42.0;2.0;1600.0;1.0;Yes;No;No;No;No;Yes;52.0
6397;54.0;3.0;950.0;1.0;Yes;No;No;No;No;No;66.0
6398;54.0;2.0;2200.0;2.0;Yes;No;No;No;No;No;70.0
6399;33.0;3.0;1350.0;1.0;No;Yes;No;No;No;No;46.0
6400;56.0;7.0;800.0;1.0;No;No;No;No;No;No;50.0
6401;41.0;0.0;1450.0;1.0;No;No;Yes;No;No;No;56.0
6402;53.0;1.0;1300.0;1.0;Yes;No;No;No;No;No;62.0
6403;40.0;3.0;1800.0;2.0;Yes;Yes;No;No;No;No;72.0
6404;44.0;4.0;1300.0;2.0;Yes;No;No;No;No;No;63.0
6405;39.0;0.0;1450.0;1.0;Yes;No;No;No;No;No;68.0
6406;60.0;0.0;1500.0;1.0;No;No;No;No;No;No;43.0
6407;60.0;0.0;1750.0;2.0;Yes;No;Yes;No;No;No;75.0
6408;53.0;3.0;1650.0;1.0;No;No;No;No;No;No;63.0
6409;63.0;0.0;1300.0;1.0;No;No;No;No;No;No;67.0
6410;44.0;4.0;2650.0;3.0;No;Yes;No;No;No;No;86.0
6411;27.0;0.0;1150.0;1.0;No;No;No;No;No;No;51.0
6412;38.0;4.0;1250.0;1.0;No;No;No;No;No;No;66.0
6413;50.0;5.0;3450.0;3.0;No;No;No;No;No;No;85.0
6414;56.0;1.0;2350.0;3.0;Yes;No;No;No;No;No;90.0
6415;56.0;4.0;900.0;2.0;No;No;Yes;No;No;No;55.0
6416;50.0;1.0;1300.0;1.0;No;No;No;No;No;No;46.0
6417;56.0;4.0;1200.0;1.0;No;No;No;No;No;No;63.0
6418;48.0;0.0;1500.0;1.0;Yes;No;No;No;No;No;62.0
6419;48.0;0.0;1400.0;1.0;Yes;No;No;No;No;No;63.0
6420;52.0;0.0;1200.0;1.0;Yes;No;No;No;No;No;53.0
6421;42.0;3.0;2300.0;2.0;No;No;No;No;No;No;73.0
6422;28.0;0.0;2200.0;3.0;Yes;No;No;No;No;No;90.0
6423;48.0;4.0;1700.0;1.0;No;No;No;No;No;No;56.0
6424;47.0;4.0;2800.0;3.0;No;No;No;No;No;No;84.0
6425;40.0;3.0;1600.0;1.0;Yes;No;Yes;No;No;No;68.0
6426;59.0;2.0;2250.0;3.0;Yes;No;No;No;Yes;No;83.0
6427;48.0;3.0;2500.0;3.0;No;No;No;No;No;No;79.0
6428;39.0;3.0;1300.0;1.0;No;No;No;No;No;No;41.0
6429;38.0;2.0;1800.0;2.0;No;No;No;No;No;No;61.0
6430;47.0;3.0;1750.0;2.0;No;Yes;Yes;No;No;No;68.0
6431;55.0;0.0;1750.0;2.0;Yes;No;No;No;No;Yes;64.0
6432;35.0;4.0;2250.0;2.0;No;No;No;No;No;No;68.0
6433;36.0;5.0;1650.0;1.0;No;No;No;No;No;No;42.0
6434;44.0;0.0;2200.0;3.0;No;No;No;No;No;No;78.0
6435;47.0;1.0;1700.0;2.0;Yes;No;No;No;No;No;69.0
6436;39.0;2.0;1500.0;1.0;Yes;No;No;No;No;No;40.0
6437;25.0;3.0;1400.0;2.0;No;No;Yes;No;Yes;No;63.0
6438;35.0;0.0;1250.0;1.0;No;No;Yes;No;No;No;49.0
6439;41.0;2.0;1350.0;2.0;Yes;No;No;No;No;No;65.0
6440;42.0;2.0;1950.0;2.0;No;No;No;No;No;No;74.0
6441;39.0;0.0;1200.0;1.0;No;Yes;Yes;Yes;No;No;52.0
6442;46.0;0.0;1300.0;1.0;No;No;No;No;No;No;60.0
6443;53.0;4.0;1350.0;1.0;No;Yes;No;No;No;No;36.0
6444;45.0;0.0;1700.0;2.0;Yes;No;No;No;No;No;68.0
6445;48.0;3.0;1550.0;3.0;Yes;No;No;No;No;No;61.0
6446;58.0;4.0;1500.0;1.0;No;No;No;No;No;No;69.0
6447;31.0;1.0;1350.0;1.0;Yes;No;Yes;No;No;Yes;75.0
6448;49.0;0.0;1700.0;2.0;Yes;No;No;No;No;Yes;67.0
6449;47.0;1.0;1800.0;2.0;No;No;No;No;No;No;58.0
6450;47.0;2.0;2000.0;3.0;No;No;No;No;No;No;78.0
6451;56.0;6.0;2600.0;3.0;No;No;No;No;No;No;88.0
6452;38.0;3.0;1050.0;1.0;No;No;No;No;No;No;54.0
6453;40.0;0.0;1700.0;2.0;Yes;No;No;No;No;No;65.0
6454;48.0;4.0;2650.0;3.0;No;No;Yes;No;No;No;83.0
6455;35.0;3.0;1100.0;1.0;No;No;No;No;No;No;58.0
6456;46.0;1.0;2100.0;2.0;No;Yes;No;No;No;No;68.0
6457;55.0;2.0;1400.0;1.0;No;No;Yes;Yes;No;No;71.0
6458;59.0;0.0;2200.0;2.0;Yes;No;No;No;No;No;78.0
6459;28.0;3.0;2350.0;3.0;No;No;Yes;No;No;No;82.0
6460;49.0;2.0;2100.0;2.0;Yes;Yes;No;No;No;No;74.0
6461;42.0;0.0;2150.0;2.0;No;Yes;No;No;No;No;66.0
6462;58.0;1.0;1400.0;1.0;No;No;No;No;No;No;45.0
6463;56.0;6.0;2750.0;3.0;No;No;No;No;No;No;91.0
6464;33.0;2.0;2800.0;4.0;No;No;No;No;No;No;81.0
6465;43.0;2.0;1050.0;1.0;Yes;No;No;No;No;No;51.0
6466;46.0;0.0;1250.0;1.0;Yes;No;No;No;No;No;53.0
6467;39.0;1.0;1250.0;1.0;No;No;No;No;No;No;66.0
6468;52.0;0.0;2200.0;3.0;No;No;Yes;No;No;No;83.0
6469;53.0;0.0;1200.0;1.0;No;No;No;No;No;No;56.0
6470;51.0;2.0;1500.0;1.0;No;Yes;No;No;No;No;59.0
6471;44.0;4.0;1750.0;3.0;No;No;No;No;No;No;83.0
6472;42.0;4.0;2750.0;3.0;No;No;No;No;No;No;87.0
6473;47.0;1.0;1550.0;1.0;No;Yes;No;No;No;No;35.0
6474;57.0;0.0;2200.0;3.0;Yes;No;No;No;No;No;88.0
6475;54.0;4.0;2350.0;3.0;No;No;No;Yes;No;No;86.0
6476;66.0;3.0;1000.0;1.0;Yes;No;No;No;No;No;70.0
6477;51.0;2.0;2050.0;2.0;Yes;No;No;Yes;No;No;75.0
6478;33.0;1.0;1450.0;1.0;Yes;Yes;No;No;No;No;67.0
6479;45.0;0.0;1200.0;1.0;No;No;No;No;No;No;53.0
6480;37.0;0.0;2250.0;3.0;No;No;No;No;No;No;80.0
6481;40.0;1.0;1450.0;1.0;Yes;Yes;No;No;No;No;63.0
6482;37.0;3.0;1700.0;1.0;No;No;No;No;No;Yes;66.0
6483;68.0;0.0;2250.0;3.0;Yes;No;No;No;No;No;80.0
6484;53.0;3.0;1700.0;1.0;No;No;No;No;No;No;62.0
6485;41.0;0.0;1500.0;2.0;No;No;No;No;No;No;50.0
6486;26.0;3.0;1200.0;1.0;No;No;No;No;No;No;58.0
6487;48.0;1.0;2200.0;3.0;Yes;No;No;No;No;No;87.0
6488;65.0;0.0;1450.0;1.0;No;No;No;No;No;No;62.0
6489;36.0;0.0;1350.0;1.0;Yes;No;No;No;No;No;72.0
6490;33.0;4.0;1900.0;1.0;Yes;No;No;No;No;No;54.0
6491;52.0;2.0;1250.0;1.0;No;No;No;Yes;No;No;59.0
6492;50.0;0.0;1500.0;1.0;No;No;No;No;No;No;40.0
6493;52.0;0.0;2200.0;3.0;Yes;No;No;No;No;No;87.0
6494;52.0;2.0;1550.0;1.0;No;Yes;No;No;No;No;46.0
6495;42.0;5.0;1650.0;1.0;No;No;No;No;No;No;60.0
6496;43.0;4.0;2700.0;3.0;No;No;No;No;No;No;86.0
6497;38.0;2.0;1400.0;2.0;No;No;No;No;No;No;67.0
6498;40.0;0.0;1500.0;1.0;No;No;No;No;No;No;45.0
6499;48.0;3.0;1050.0;1.0;No;No;No;No;No;No;37.0
6500;46.0;0.0;2250.0;3.0;Yes;No;No;No;No;No;81.0
6501;39.0;4.0;2050.0;2.0;Yes;No;No;No;No;No;75.0
6502;56.0;1.0;2300.0;3.0;Yes;No;No;No;No;No;86.0
6503;44.0;1.0;1700.0;2.0;No;No;Yes;No;No;No;76.0
6504;53.0;2.0;1550.0;2.0;Yes;No;No;No;No;No;63.0
6505;63.0;2.0;1500.0;1.0;No;Yes;No;No;No;No;38.0
6506;53.0;1.0;1400.0;1.0;Yes;No;No;No;No;No;60.0
6507;43.0;1.0;1650.0;2.0;No;No;Yes;No;No;No;64.0
6508;54.0;3.0;1450.0;2.0;Yes;No;No;No;No;No;72.0
6509;63.0;2.0;1400.0;2.0;No;No;No;No;No;No;52.0
6510;44.0;3.0;1450.0;1.0;No;Yes;No;No;No;No;54.0
6511;49.0;1.0;1250.0;1.0;Yes;No;No;No;No;No;56.0
6512;51.0;2.0;1750.0;1.0;No;No;No;No;No;No;48.0
6513;32.0;1.0;1300.0;1.0;No;No;No;No;No;No;61.0
6514;61.0;0.0;1750.0;2.0;Yes;Yes;No;No;No;No;71.0
6515;43.0;4.0;1700.0;1.0;No;No;No;No;No;No;34.0
6516;48.0;3.0;1600.0;2.0;Yes;No;No;No;No;No;46.0
6517;52.0;0.0;1250.0;1.0;Yes;No;No;No;No;No;51.0
6518;38.0;1.0;1750.0;2.0;No;No;No;No;No;No;63.0
6519;57.0;0.0;2150.0;2.0;No;No;No;No;No;No;72.0
6520;40.0;3.0;2500.0;3.0;Yes;No;Yes;No;No;No;91.0
6521;47.0;0.0;1350.0;1.0;Yes;No;No;No;No;No;70.0
6522;53.0;1.0;1200.0;1.0;No;No;No;No;No;No;51.0
6523;47.0;1.0;1500.0;2.0;No;Yes;No;No;No;No;58.0
6524;49.0;1.0;1100.0;1.0;No;No;No;No;No;No;61.0
6525;40.0;0.0;1450.0;2.0;No;No;No;No;No;No;50.0
6526;39.0;1.0;2250.0;2.0;Yes;No;No;No;No;No;72.0
6527;38.0;2.0;2500.0;3.0;No;No;No;No;No;No;78.0
6528;44.0;2.0;1500.0;1.0;No;No;No;No;No;No;67.0
6529;42.0;2.0;2200.0;2.0;Yes;No;No;No;No;No;76.0
6530;42.0;0.0;2200.0;2.0;Yes;No;No;No;No;No;81.0
6531;51.0;3.0;1900.0;1.0;No;No;No;No;No;No;43.0
6532;43.0;2.0;1550.0;2.0;No;No;No;No;No;No;52.0
6533;38.0;3.0;2650.0;3.0;Yes;No;No;No;No;No;85.0
6534;40.0;2.0;1650.0;2.0;Yes;No;No;No;Yes;No;69.0
6535;46.0;4.0;2200.0;3.0;Yes;Yes;No;No;No;No;91.0
6536;49.0;1.0;1500.0;2.0;No;No;No;No;No;No;57.0
6537;44.0;0.0;1300.0;1.0;No;No;No;Yes;No;No;66.0
6538;49.0;2.0;1200.0;1.0;No;No;No;No;No;No;49.0
6539;37.0;0.0;1200.0;1.0;No;No;No;No;No;No;53.0
6540;46.0;1.0;1400.0;1.0;Yes;No;No;Yes;No;No;65.0
6541;26.0;1.0;1550.0;2.0;Yes;No;No;No;No;No;64.0
6542;42.0;3.0;2750.0;3.0;No;No;No;No;No;No;84.0
6543;58.0;3.0;1350.0;1.0;Yes;No;No;No;No;No;72.0
6544;40.0;0.0;1450.0;1.0;No;No;No;No;No;No;53.0
6545;30.0;2.0;2000.0;2.0;No;No;No;No;No;No;69.0
6546;48.0;5.0;1550.0;2.0;No;No;No;No;No;No;54.0
6547;49.0;3.0;1450.0;2.0;No;No;No;No;No;No;65.0
6548;50.0;0.0;1550.0;1.0;Yes;No;No;Yes;No;No;40.0
6549;44.0;2.0;1100.0;1.0;No;No;No;No;No;No;58.0
6550;49.0;0.0;1400.0;1.0;Yes;No;No;No;No;No;67.0
6551;38.0;0.0;1400.0;1.0;Yes;No;No;No;No;No;67.0
6552;52.0;0.0;1250.0;1.0;No;No;No;No;No;No;54.0
6553;51.0;1.0;1550.0;1.0;No;No;No;No;No;No;58.0
6554;56.0;4.0;1350.0;1.0;Yes;No;No;No;No;No;59.0
6555;51.0;3.0;2200.0;3.0;No;No;No;No;No;No;82.0
6556;38.0;4.0;1000.0;1.0;No;No;No;No;No;No;53.0
6557;40.0;0.0;1500.0;2.0;Yes;No;No;No;No;No;63.0
6558;35.0;3.0;2950.0;3.0;No;No;No;No;No;No;89.0
6559;64.0;4.0;1450.0;1.0;No;No;No;No;No;No;45.0
6560;43.0;1.0;1400.0;1.0;No;No;No;No;No;No;59.0
6561;39.0;3.0;1450.0;1.0;No;No;No;Yes;No;No;47.0
6562;52.0;0.0;1200.0;1.0;No;No;No;No;No;No;60.0
6563;37.0;0.0;2200.0;2.0;No;No;No;No;No;No;71.0
6564;40.0;0.0;2200.0;3.0;No;No;Yes;No;No;No;87.0
6565;49.0;4.0;1450.0;1.0;Yes;No;No;No;No;No;58.0
6566;31.0;2.0;1300.0;1.0;No;No;No;No;No;No;52.0
6567;40.0;3.0;2450.0;3.0;Yes;Yes;No;No;No;No;80.0
6568;43.0;5.0;1850.0;2.0;No;No;No;No;No;No;67.0
6569;51.0;0.0;1400.0;1.0;No;No;No;No;No;No;61.0
6570;51.0;5.0;1000.0;1.0;No;No;No;No;No;No;54.0
6571;52.0;2.0;2450.0;2.0;Yes;No;No;No;No;No;76.0
6572;45.0;3.0;1150.0;2.0;No;No;No;No;No;No;54.0
6573;49.0;0.0;2200.0;2.0;No;No;No;No;No;No;65.0
6574;39.0;3.0;3150.0;3.0;No;No;No;No;No;No;81.0
6575;63.0;2.0;1800.0;2.0;No;No;No;No;Yes;No;65.0
6576;47.0;1.0;1400.0;2.0;No;Yes;No;No;No;No;56.0
6577;58.0;1.0;2100.0;3.0;No;No;No;No;No;No;74.0
6578;50.0;2.0;1150.0;1.0;Yes;No;Yes;No;No;No;65.0
6579;52.0;4.0;1350.0;1.0;No;No;No;No;No;No;69.0
6580;58.0;3.0;1200.0;2.0;No;No;No;No;No;No;58.0
6581;42.0;0.0;1350.0;1.0;Yes;No;No;Yes;No;No;65.0
6582;50.0;2.0;1500.0;1.0;No;No;No;No;No;No;51.0
6583;50.0;5.0;3300.0;3.0;No;No;No;No;No;No;86.0
6584;59.0;0.0;1300.0;1.0;No;No;Yes;Yes;No;No;68.0
6585;57.0;3.0;1700.0;2.0;Yes;Yes;No;No;No;No;64.0
6586;62.0;3.0;1000.0;1.0;No;Yes;No;No;No;No;64.0
6587;38.0;1.0;1250.0;1.0;Yes;Yes;No;No;No;No;58.0
6588;36.0;3.0;1350.0;1.0;No;No;No;No;No;No;62.0
6589;45.0;4.0;2700.0;3.0;Yes;No;Yes;No;No;No;93.0
6590;49.0;5.0;3050.0;3.0;Yes;No;No;No;No;No;88.0
6591;57.0;0.0;1200.0;1.0;No;No;No;Yes;No;No;51.0
6592;32.0;5.0;450.0;1.0;No;No;Yes;No;No;No;58.0
6593;51.0;0.0;1500.0;1.0;No;No;No;No;No;No;39.0
6594;44.0;2.0;1100.0;1.0;No;No;Yes;No;No;No;55.0
6595;44.0;0.0;2150.0;2.0;No;No;No;No;No;No;75.0
6596;23.0;1.0;1400.0;1.0;Yes;Yes;No;No;No;No;70.0
6597;57.0;0.0;1550.0;1.0;Yes;No;No;No;Yes;No;48.0
6598;28.0;2.0;2050.0;3.0;No;No;No;No;No;No;79.0
6599;54.0;1.0;1550.0;1.0;Yes;No;No;No;No;No;62.0
6600;51.0;2.0;1400.0;1.0;Yes;No;No;No;No;No;53.0
6601;39.0;0.0;1450.0;2.0;No;No;No;No;No;No;63.0
6602;45.0;1.0;1600.0;1.0;No;No;No;Yes;No;No;39.0
6603;45.0;3.0;1500.0;1.0;No;No;No;No;Yes;No;49.0
6604;43.0;5.0;1950.0;2.0;Yes;No;No;No;No;No;75.0
6605;54.0;0.0;1700.0;2.0;Yes;No;No;No;No;No;65.0
6606;43.0;0.0;1450.0;1.0;No;Yes;No;No;No;No;60.0
6607;55.0;0.0;1500.0;2.0;No;No;No;No;No;No;48.0
6608;56.0;4.0;1800.0;2.0;Yes;No;No;No;No;No;63.0
6609;45.0;0.0;2200.0;2.0;No;No;No;No;No;No;70.0
6610;36.0;1.0;2300.0;3.0;No;No;No;No;No;No;85.0
6611;46.0;1.0;1400.0;1.0;No;No;No;No;No;No;57.0
6612;47.0;2.0;2050.0;3.0;Yes;No;No;No;No;No;88.0
6613;41.0;3.0;1100.0;1.0;Yes;No;No;No;No;No;56.0
6614;50.0;3.0;2050.0;3.0;No;No;No;No;No;No;81.0
6615;36.0;5.0;2650.0;2.0;No;No;No;No;No;Yes;76.0
6616;62.0;8.0;2950.0;3.0;No;No;No;No;No;No;89.0
6617;49.0;3.0;1400.0;1.0;No;No;No;No;No;No;65.0
6618;42.0;2.0;1100.0;1.0;No;No;No;No;No;Yes;49.0
6619;36.0;1.0;1150.0;1.0;No;No;No;No;No;No;57.0
6620;34.0;4.0;1100.0;2.0;No;No;No;No;No;No;57.0
6621;44.0;1.0;1300.0;1.0;No;No;No;No;No;No;45.0
6622;51.0;0.0;2150.0;2.0;No;No;No;No;No;No;65.0
6623;48.0;0.0;2200.0;2.0;No;No;No;No;No;No;69.0
6624;49.0;0.0;2200.0;3.0;No;No;No;No;No;No;79.0
6625;41.0;3.0;2550.0;3.0;No;No;No;No;No;No;90.0
6626;44.0;1.0;1450.0;2.0;No;No;No;No;No;No;59.0
6627;56.0;7.0;2150.0;3.0;No;No;No;No;No;No;85.0
6628;47.0;2.0;1500.0;1.0;No;No;No;No;No;No;54.0
6629;49.0;3.0;1350.0;1.0;No;No;No;No;No;No;62.0
6630;49.0;0.0;1250.0;1.0;No;No;No;No;No;No;51.0
6631;35.0;1.0;1200.0;1.0;No;No;No;No;No;No;50.0
6632;41.0;2.0;1450.0;2.0;No;Yes;No;No;No;No;60.0
6633;44.0;0.0;1550.0;1.0;No;No;No;No;No;No;37.0
6634;39.0;1.0;1500.0;1.0;No;No;Yes;No;No;No;36.0
6635;41.0;0.0;1500.0;2.0;No;No;No;No;No;No;53.0
6636;59.0;2.0;1100.0;1.0;No;No;No;No;No;No;54.0
6637;38.0;3.0;1850.0;3.0;No;No;No;No;No;No;75.0
6638;47.0;0.0;1500.0;1.0;No;No;Yes;No;No;No;41.0
6639;54.0;6.0;2450.0;3.0;No;No;No;No;No;No;80.0
6640;42.0;3.0;2200.0;3.0;No;No;No;No;No;No;82.0
6641;43.0;2.0;1450.0;2.0;Yes;No;No;No;No;No;60.0
6642;42.0;3.0;2700.0;3.0;No;No;No;No;No;No;87.0
6643;55.0;2.0;1550.0;2.0;Yes;No;No;No;No;No;62.0
6644;40.0;0.0;1200.0;1.0;Yes;No;No;No;No;No;61.0
6645;49.0;2.0;1550.0;2.0;No;Yes;No;No;No;No;64.0
6646;42.0;4.0;2450.0;3.0;No;No;Yes;No;No;No;88.0
6647;43.0;6.0;600.0;3.0;No;No;No;No;No;No;55.0
6648;42.0;4.0;1650.0;2.0;No;Yes;Yes;No;No;No;56.0
6649;50.0;6.0;650.0;1.0;No;No;No;No;No;No;56.0
6650;33.0;1.0;1600.0;2.0;Yes;No;No;No;No;No;65.0
6651;35.0;1.0;2250.0;2.0;Yes;Yes;No;No;No;No;76.0
6652;55.0;2.0;1200.0;1.0;No;No;No;No;No;No;50.0
6653;62.0;2.0;1600.0;2.0;No;No;No;No;No;No;53.0
6654;50.0;0.0;1500.0;1.0;Yes;No;Yes;No;No;No;44.0
6655;39.0;3.0;1300.0;1.0;No;No;No;No;Yes;No;57.0
6656;38.0;3.0;2500.0;3.0;No;No;Yes;No;No;No;87.0
6657;44.0;4.0;750.0;1.0;No;No;No;No;No;No;53.0
6658;34.0;5.0;1300.0;1.0;Yes;No;No;No;No;No;70.0
6659;40.0;2.0;2450.0;3.0;No;No;No;No;No;No;79.0
6660;57.0;6.0;1200.0;1.0;Yes;No;No;No;No;No;40.0
6661;44.0;0.0;1750.0;2.0;Yes;No;No;No;No;No;71.0
